pitcher_id,name,team,ip,era,fip,k,bb,hbp,hr,games_started
641816,Tyler Mahle,San Francisco Giants,25.7,3.16,4.2,28,5,0,5,5
663776,Patrick Sandoval,Boston Red Sox,144.7,4.11,4.2,128,74,4,12,28
671106,Logan Allen,Cleveland Guardians,125.3,3.81,4.2,119,48,1,16,24
686752,Ryan Pepiot,Tampa Bay Rays,42.0,2.14,4.2,38,5,3,7,3
543351,Jay Jackson,St. Paul Saints,29.7,2.12,4.21,27,9,1,4,0
671096,Andrew Abbott,Cincinnati Reds,109.3,3.87,4.21,120,44,1,16,21
656427,Jack Flaherty,Detroit Tigers,109.7,4.43,4.22,106,54,8,10,20
663546,Sean Hjelle,Sacramento River Cats,29.0,6.52,4.23,31,13,4,3,0
664192,Joey Lucchesi,San Francisco Giants,46.7,2.89,4.23,32,17,2,4,9
670950,Trevor Richards,Philadelphia Phillies,72.7,4.95,4.23,105,35,2,13,3
663465,Kolby Allard,Columbus Clippers,12.3,6.57,4.24,13,4,0,2,3
668881,Hunter Greene,Cincinnati Reds,112.0,4.82,4.26,152,48,8,19,22
663432,Tanner Rainey,Toledo Mud Hens,1.0,0.0,4.27,1,1,0,0,0
670955,Edwin Uceta,Tampa Bay Rays,3.0,0.0,4.27,3,2,1,0,0
682171,Penn Murfee,Charlotte Knights,14.0,1.29,4.27,16,10,1,1,0
641540,Dane Dunning,Tacoma Rainiers,172.7,3.7,4.28,140,55,10,20,26
571945,Miles Mikolas,St. Louis Cardinals,201.3,4.78,4.29,137,39,8,26,35
594835,Marco Gonzales,El Paso Chihuahuas,50.0,5.22,4.29,34,18,0,5,10
605135,Chris Bassitt,Toronto Blue Jays,200.0,3.6,4.29,186,59,12,28,33
642232,Ryan Yarbrough,New York Yankees,51.0,4.24,4.29,29,9,6,5,7
669461,Matthew Liberatore,St. Louis Cardinals,61.7,5.25,4.29,46,25,5,5,11
676477,Garrett Whitlock,Boston Red Sox,71.7,5.15,4.29,72,13,3,13,10
605182,Mike Clevinger,Indianapolis Indians,131.3,3.77,4.3,110,40,9,16,24
607755,Andrew Vasquez,Cangrejeros de Santurce,39.7,2.27,4.3,34,14,5,4,0
656288,Griffin Canning,New York Mets,127.0,4.32,4.3,139,36,5,22,22
663903,Brady Singer,Cincinnati Reds,159.7,5.52,4.3,133,49,8,20,29
665871,Javier Assad,Chicago Cubs,109.3,3.05,4.3,94,41,3,13,10
672578,Carlos Hernández,Columbus Clippers,70.0,5.27,4.3,77,31,1,10,4
472610,Luis García,New York Mets,59.7,4.07,4.31,53,24,6,6,0
612434,Miguel Castro,Toros del Este,64.7,4.31,4.32,60,25,3,8,0
642239,Rob Zastryzny,Milwaukee Brewers,20.7,4.79,4.33,15,13,0,1,1
650496,J.C. Mejía,Toros del Este,11.3,5.56,4.33,13,3,1,2,0
656849,David Peterson,New York Mets,111.0,5.03,4.35,128,50,6,16,21
518489,Ryan Brasier,Chicago Cubs,21.0,7.29,4.36,18,9,2,2,0
543101,Anthony DeSclafani,Arizona Diamondbacks,99.7,4.88,4.36,79,20,4,15,18
571510,Matthew Boyd,Chicago Cubs,71.0,5.45,4.37,73,25,2,11,15
621295,Nick Wittgren,Aguilas Cibaenas,29.0,4.97,4.37,18,11,3,2,0
656638,Alex Lange,Kansas City Royals,66.0,3.68,4.37,79,45,6,6,0
669711,Greg Weissert,Boston Red Sox,20.0,4.05,4.37,22,8,1,3,0
675627,Michael Grove,Oklahoma City Comets,69.0,6.13,4.37,73,19,3,12,12
571901,Aaron Loup,Los Angeles Angels,48.7,6.1,4.38,45,20,2,6,0
606149,Giovanny Gallegos,Oklahoma City Comets,55.0,4.42,4.38,59,12,0,11,0
608371,Lucas Sims,ACL White Sox,61.0,3.1,4.38,72,39,10,5,0
666277,George Soriano,Washington Nationals,52.0,3.81,4.38,52,23,5,6,1
669912,Kirby Snead,Toros de Tijuana,11.7,4.63,4.38,9,6,0,1,0
676775,Keaton Winn,San Francisco Giants,42.3,4.68,4.38,35,8,5,6,5
677944,Slade Cecconi,Cleveland Guardians,27.0,4.33,4.38,20,4,2,4,4
693433,Bryan Woo,Seattle Mariners,87.7,4.21,4.38,93,31,7,13,18
641360,Phil Bickford,Toledo Mud Hens,42.0,5.14,4.39,48,26,0,5,0
657585,Reed Garrett,New York Mets,2.7,10.13,4.39,0,1,0,0,0
686613,Hunter Brown,Houston Astros,155.7,5.09,4.39,178,55,9,26,29
657508,Mike Baumann,Syracuse Mets,64.7,3.76,4.41,61,33,2,7,0
671111,Sammy Peralta,Milwaukee Brewers,20.0,4.05,4.42,18,11,0,2,0
657376,Clarke Schmidt,New York Yankees,159.0,4.64,4.43,149,46,11,24,32
661527,Seth Martinez,Boston Red Sox,43.0,5.23,4.43,45,19,6,5,0
663989,Nick Vespi,Diablos Rojos del Mexico,14.7,4.3,4.43,9,2,1,2,0
543859,Michael Tonkin,St. Paul Saints,80.0,4.28,4.44,75,23,2,13,0
608337,Lucas Giolito,Boston Red Sox,121.0,3.79,4.44,131,42,6,20,21
621016,Jose Cuas,Kansas City Royals,41.7,4.54,4.44,52,21,4,6,1
665795,Edward Cabrera,Chicago Cubs,99.7,4.24,4.44,118,66,4,11,20
693821,Bryce Elder,Atlanta Braves,174.7,3.81,4.44,128,63,8,19,31
448179,Rich Hill,Kansas City Royals,119.0,4.76,4.45,104,47,4,15,22
608344,Cole Irvin,Oklahoma City Comets,77.3,4.42,4.45,68,21,7,11,12
624522,Keegan Thompson,Colorado Rockies,28.7,4.71,4.45,26,19,1,2,0
656557,Tanner Houck,Boston Red Sox,106.0,5.01,4.45,99,41,6,14,21
669276,Dylan Lee,Atlanta Braves,23.7,4.18,4.45,24,8,0,4,1
701643,Grant Hartwig,St. Paul Saints,35.3,4.84,4.46,30,15,6,3,0
519008,T.J. McFarland,Athletics,1.7,5.4,4.47,2,1,1,0,0
606160,Rafael Montero,Detroit Tigers,67.3,5.08,4.47,79,29,3,11,0
669459,Kyle Nelson,Reno Aces,56.0,4.18,4.47,67,14,1,12,2
573204,Caleb Thielbar,Chicago Cubs,30.7,3.23,4.48,36,6,0,7,0
592351,Jon Gray,Texas Rangers,157.3,4.12,4.48,142,54,9,22,29
622072,Alex Wood,Oakland Athletics,97.7,4.33,4.49,74,42,8,9,12
668676,Zach Plesac,Navegantes del Magallanes,21.3,7.59,4.49,14,5,0,3,5
669796,Jose E. Hernandez,Toros de Tijuana,50.7,4.97,4.49,62,22,1,9,0
641482,Nestor Cortes,San Diego Padres,63.3,4.97,4.5,67,20,3,11,12
663158,Robert Suarez,Atlanta Braves,27.7,4.23,4.5,24,10,0,4,0
670912,Johan Oviedo,Boston Red Sox,177.7,4.31,4.5,158,83,13,19,32
676083,Janson Junk,Miami Marlins,7.3,4.91,4.5,5,2,0,1,1
675540,Xzavion Curry,Albuquerque Isotopes,95.0,4.07,4.51,67,30,2,12,9
543901,Ryan Weber,New York Yankees,14.3,3.14,4.52,7,1,1,2,0
663474,Triston McKenzie,El Paso Chihuahuas,16.0,5.06,4.52,16,13,0,1,4
664948,Anthony Misiewicz,Louisville Bats,8.0,5.63,4.52,6,3,0,1,0
493603,Adam Ottavino,New York Yankees,61.7,3.21,4.53,62,29,8,7,0
621051,Steven Wilson,Tampa Bay Rays,53.0,3.91,4.53,57,27,3,7,0
625643,Reynaldo López,Atlanta Braves,42.0,4.29,4.53,52,22,0,7,0
665152,Dean Kremer,Baltimore Orioles,172.7,4.12,4.53,157,55,5,27,32
670167,John Schreiber,Kansas City Royals,46.7,3.86,4.53,53,25,4,6,2
669145,Bruce Zimmermann,Memphis Redbirds,13.3,4.73,4.54,14,0,2,3,0
682175,Joe Jacques,Syracuse Mets,26.7,5.06,4.54,20,10,6,2,1
572955,Pierce Johnson,Cincinnati Reds,39.0,6.0,4.55,58,25,0,7,0
592836,Taijuan Walker,Philadelphia Phillies,172.7,4.38,4.55,138,71,8,20,31
663992,Richard Lovelady,Washington Nationals,23.3,4.63,4.55,24,10,3,3,0
678394,Brayan Bello,Boston Red Sox,157.0,4.24,4.55,132,45,6,24,28
691094,Randy Wynne,Aguilas Cibaenas,2.3,3.86,4.55,0,1,0,0,0
622098,Drew Smith,New York Mets,56.3,4.15,4.56,60,29,5,7,0
642546,Jonathan Hernández,Philadelphia Phillies,31.7,5.4,4.56,34,15,4,4,0
672582,Angel Zerpa,Milwaukee Brewers,42.7,4.85,4.56,36,8,4,7,3
678606,Jose A. Ferrer,Seattle Mariners,34.0,5.03,4.56,25,13,1,4,0
572971,Dallas Keuchel,Omaha Storm Chasers,37.7,5.97,4.57,25,18,2,3,6
642528,Jonathan Loáisiga,Reno Aces,17.7,3.06,4.57,6,1,2,2,0
605200,Zach Davies,Omaha Storm Chasers,82.3,7.0,4.59,72,39,2,10,18
641871,Keynan Middleton,St. Louis Cardinals,36.3,3.96,4.59,47,16,1,7,0
664299,Cristian Javier,Houston Astros,162.0,4.56,4.59,159,62,7,25,31
622075,Yency Almonte,Knoxville Smokies,48.0,5.06,4.6,49,24,4,6,0
640448,Kyle Finnegan,Detroit Tigers,69.3,3.76,4.6,63,24,1,11,0
670970,Adrian Morejon,San Diego Padres,9.0,7.0,4.6,8,5,0,1,1
592773,Ryne Stanek,St. Louis Cardinals,50.7,4.09,4.61,51,21,1,8,0
669467,Andre Pallante,St. Louis Cardinals,68.0,4.76,4.61,43,30,3,6,0
542585,José Cisnero,Los Angeles Angels,59.3,5.31,4.62,70,25,5,10,0
592791,Jameson Taillon,Chicago Cubs,154.3,4.84,4.62,140,41,5,27,29
608566,Germán Márquez,Colorado Rockies,20.0,4.95,4.62,17,3,0,4,4
687888,Brandon Walter,Houston Astros,23.0,6.26,4.62,16,7,1,3,0
571656,Buck Farmer,Louisville Bats,75.0,4.2,4.63,70,29,4,11,0
571882,Derek Law,Reno Aces,55.0,3.6,4.63,45,26,3,6,3
489446,Kirby Yates,Los Angeles Angels,60.3,3.28,4.64,80,37,5,9,0
682227,Brandon Williamson,Cincinnati Reds,117.0,4.46,4.64,98,39,2,18,23
674285,Eduardo Salazar,St. Paul Saints,12.3,8.03,4.65,5,5,4,0,0
686747,Joe La Sorsa,Pittsburgh Pirates,4.3,2.08,4.65,3,3,1,0,0
664028,Brett Kennedy,Louisville Bats,18.0,6.5,4.66,9,7,3,1,2
676714,Brandon Hughes,Iowa Cubs,13.7,7.24,4.66,17,8,1,2,0
542914,Anthony Bass,Toronto Blue Jays,20.0,4.95,4.67,19,9,0,3,0
571760,Andrew Heaney,Los Angeles Dodgers,147.3,4.15,4.67,151,60,10,23,28
593334,Domingo Germán,Toros de Tijuana,108.7,4.56,4.67,114,34,6,20,19
669724,Brenan Hanifee,Detroit Tigers,5.0,5.4,4.67,3,0,0,1,0
681982,Grant Anderson,Milwaukee Brewers,35.7,5.05,4.67,30,14,1,5,0
641585,J.P. France,Sugar Land Space Cowboys,136.3,3.83,4.68,101,47,2,19,23
628708,Yunior Marte,Cincinnati Reds,39.3,5.03,4.69,38,17,1,6,0
666818,Luis Frías,Dominican Republic,31.0,4.06,4.69,26,17,2,3,0
572020,James Paxton,Boston Red Sox,96.0,4.5,4.7,101,33,2,18,19
628711,Julio Urías,Los Angeles Dodgers,117.3,4.6,4.7,117,24,6,24,21
670990,Yohan Ramírez,Pittsburgh Pirates,34.3,3.67,4.7,31,14,10,3,0
674003,Cody Bradford,Texas Rangers,56.0,5.3,4.7,51,12,1,11,8
689167,Jeff Lindgren,Bravos de Leon,7.0,5.14,4.7,1,4,0,0,0
489119,Wade Miley,Cincinnati Reds,120.3,3.14,4.71,79,38,3,16,23
621383,Tanner Banks,Philadelphia Phillies,61.0,4.43,4.71,51,16,4,10,3
676760,Ron Marinaccio,San Diego Padres,47.3,3.99,4.71,56,27,7,6,0
696136,Jordan Wicks,Chicago Cubs,34.7,4.41,4.71,24,11,0,5,7
453286,Max Scherzer,Toronto Blue Jays,107.7,4.01,4.72,121,30,3,23,19
570257,Joely Rodríguez,Toros del Este,11.0,6.55,4.72,14,6,0,2,0
543507,Trevor May,Oakland Athletics,46.7,3.28,4.73,40,29,3,4,0
663559,Bailey Falter,Kansas City Royals,40.3,5.13,4.73,28,8,0,7,7
666745,Jhony Brito,San Diego Padres,90.3,4.28,4.75,72,28,4,14,13
425844,Zack Greinke,Kansas City Royals,142.3,5.06,4.76,97,23,4,25,27
661309,Adrián Martinez,Aguilas de Mexicali,55.0,4.75,4.76,47,19,5,8,1
669674,Sam Long,Omaha Storm Chasers,45.0,5.6,4.76,32,21,1,5,1
661383,Oliver Ortega,Navegantes del Magallanes,14.7,4.3,4.77,14,7,1,2,0
665622,Luis Medina,Athletics,109.7,5.42,4.77,106,57,8,14,17
668873,Caleb Kilian,Sacramento River Cats,5.3,16.88,4.77,5,2,4,0,1
674444,Steven Cruz,Kansas City Royals,12.7,4.97,4.77,15,11,1,1,4
676702,Hunter Stratton,Atlanta Braves,12.0,2.25,4.77,10,3,1,2,0
686753,Drey Jameson,Arizona Diamondbacks,40.7,3.32,4.77,37,18,1,6,3
543518,Scott McGough,Athletics,70.3,4.73,4.78,86,30,2,14,1
615698,Cal Quantrill,Round Rock Express,99.7,5.24,4.8,58,35,7,11,19
657031,Josh Taylor,Kansas City Royals,17.7,8.15,4.8,26,9,0,4,1
571479,Andrew Bellatti,Bravos de Leon,24.7,5.11,4.81,25,12,0,4,0
671737,Taj Bradley,Minnesota Twins,104.7,5.59,4.81,129,39,1,23,21
681882,Colin Selby,Baltimore Orioles,24.0,9.0,4.81,30,15,0,4,5
666159,Matt Manning,Reading Fightin Phils,78.0,3.58,4.82,50,21,5,11,15
608665,Kendall Graveman,Arizona Diamondbacks,44.0,3.48,4.84,42,20,5,6,0
621368,Taylor Hearn,Omaha Storm Chasers,7.0,10.29,4.84,7,4,0,1,0
595928,John Curtiss,Reno Aces,19.7,4.58,4.85,16,8,0,3,0
622554,Seranthony Domínguez,Chicago White Sox,50.0,3.78,4.85,48,22,6,7,0
664076,Garrett Cleavinger,Tampa Bay Rays,12.0,3.0,4.85,14,6,1,2,0
621074,Michael Rucker,Tacoma Rainiers,40.3,4.91,4.86,40,19,3,6,0
641755,Tyler Kinley,Atlanta Braves,16.3,6.06,4.86,17,6,1,3,0
656412,Alex Faedo,Tampa Bay Rays,64.7,4.45,4.86,58,20,1,12,12
663878,Nate Pearson,Houston Astros,42.7,4.85,4.86,43,18,3,7,0
686218,Emmet Sheehan,Los Angeles Dodgers,60.3,4.92,4.86,64,26,1,11,11
608334,Carson Fulmer,Salt Lake Bees,10.0,2.7,4.87,6,4,1,1,1
676534,Calvin Faucher,Miami Marlins,25.7,7.01,4.87,25,12,1,4,4
476595,Lucas Luetge,Iowa Cubs,13.7,7.24,4.88,14,7,1,2,0
663542,Bryan Hudson,Chicago White Sox,8.7,7.27,4.88,7,4,1,1,0
660593,Denyi Reyes,Leones del Escogido,19.7,7.78,4.9,17,8,1,3,3
669022,MacKenzie Gore,Texas Rangers,136.3,4.42,4.9,151,57,1,27,27
674072,Tommy Henry,Reno Aces,89.0,4.15,4.9,64,35,4,12,16
607067,Colin Rea,Chicago Cubs,124.7,4.55,4.91,110,38,4,23,22
656271,Brock Burke,Cincinnati Reds,59.7,4.37,4.91,52,9,2,13,0
660261,Shintaro Fujinami,Tacoma Rainiers,49.3,8.57,4.91,51,30,5,6,7
547943,Hyun Jin Ryu,Toronto Blue Jays,52.0,3.46,4.92,38,14,1,9,11
607179,Jordan Weems,Sugar Land Space Cowboys,54.7,3.62,4.92,60,28,3,9,0
687922,Easton Lucas,Toronto Blue Jays,6.7,8.1,4.92,7,4,0,1,0
669952,Mitch White,Nashville Sounds,12.7,7.11,4.93,13,7,0,2,0
527054,Julio Teheran,Toros de Tijuana,71.7,4.4,4.94,50,13,4,13,11
542881,Tyler Anderson,Los Angeles Angels,141.0,5.43,4.94,119,64,7,20,25
572403,Drew VerHagen,St. Louis Cardinals,61.0,3.98,4.94,60,26,9,9,0
641793,Zack Littell,Cincinnati Reds,3.0,9.0,4.94,2,3,0,0,0
666204,Dany Jiménez,Tigres del Licey,23.3,3.47,4.94,21,14,0,3,1
680686,Josiah Gray,Washington Nationals,159.0,3.91,4.95,143,80,9,22,30
661440,Mauricio Llovera,Tiburones de La Guaira,5.3,1.69,4.96,5,2,0,1,0
664942,James Naile,St. Louis Cardinals,15.3,8.8,4.96,7,9,0,1,0
592767,Drew Smyly,Chicago Cubs,142.3,5.0,4.97,141,56,6,26,23
680704,Nick Sandlin,Los Angeles Angels,60.0,3.75,4.97,66,24,2,12,0
681217,Chase Silseth,Los Angeles Angels,52.3,3.96,4.97,56,26,2,9,8
656731,Tylor Megill,New York Mets,126.3,4.7,4.98,105,58,6,18,25
685107,Anthony Veneziano,Round Rock Express,2.3,0.0,4.98,1,2,0,0,0
670241,Darius Vines,Columbus Clingstones,20.3,3.98,4.99,14,7,1,3,2
672851,Joan Adon,Rochester Red Wings,51.7,6.45,4.99,48,24,3,8,10
675916,James Karinchak,Gwinnett Stripers,39.0,3.23,4.99,52,28,3,6,0
681190,Randy Vásquez,San Diego Padres,37.7,2.87,4.99,33,18,4,5,5
622065,Alex Young,Louisville Bats,53.7,3.86,5.0,50,20,1,10,0
669330,Tyler Wells,Baltimore Orioles,118.7,3.64,5.0,117,34,4,25,20
527048,Martín Pérez,Gwinnett Stripers,141.7,4.45,5.01,93,49,4,21,20
646241,Enmanuel De Jesus,Navegantes del Magallanes,6.3,11.37,5.01,5,4,3,0,0
650893,Génesis Cabrera,Philadelphia Phillies,32.0,5.06,5.02,38,18,0,6,0
663629,Ethan Small,Sacramento River Cats,4.0,11.25,5.02,6,2,0,1,0
663687,Hogan Harris,Athletics,63.0,7.14,5.03,56,28,3,10,6
686973,Louis Varland,Toronto Blue Jays,68.0,4.63,5.03,71,17,1,16,10
571539,Matt Carasiti,Gwinnett Stripers,24.3,6.29,5.04,16,11,1,3,0
621294,Ben Heller,ACL Cubs,18.7,3.86,5.04,16,11,2,2,0
686826,Bryce Jarvis,Arizona Diamondbacks,23.7,3.04,5.04,12,9,0,3,1
687145,Evan Justice,Albuquerque Isotopes,7.3,8.59,5.04,7,8,1,0,0
669721,Davis Daniel,Louisville Bats,12.3,2.19,5.05,9,9,0,1,0
593974,Wandy Peralta,Gigantes del Cibao,54.0,2.83,5.07,51,30,6,7,0
607216,Joey Krehbiel,Omaha Storm Chasers,5.0,1.8,5.07,5,2,0,1,0
668933,Graham Ashcraft,Cincinnati Reds,145.7,4.76,5.07,111,52,10,23,26
669270,Joel Kuhnel,Athletics,3.3,8.1,5.07,0,2,0,0,0
672860,Prelander Berroa,Chicago White Sox,1.7,0.0,5.07,3,3,0,0,0
571863,Matt Koch,Albuquerque Isotopes,38.7,5.12,5.08,27,9,2,7,1
621249,Duane Underwood,Criollos de Caguas,24.3,5.18,5.08,14,11,0,3,0
641712,Dakota Hudson,Salt Lake Bees,81.3,4.98,5.08,45,34,6,9,12
657044,Ryan Thompson,Arizona Diamondbacks,17.7,6.11,5.08,12,7,3,2,0
664199,Taylor Clarke,Arizona Diamondbacks,59.0,5.95,5.08,65,24,3,12,2
669194,Ryne Nelson,Arizona Diamondbacks,144.0,5.31,5.08,96,46,1,24,27
594577,Mike Mayers,Buffalo Bisons,26.3,6.15,5.09,17,10,0,4,2
621076,James Kaprielian,Buffalo Bisons,61.0,6.34,5.09,57,31,5,9,11
642231,Jimmy Yacabonis,Toros del Este,13.7,6.59,5.1,11,6,1,2,0
608723,Austin Voth,Seattle Mariners,34.7,5.19,5.11,34,15,3,6,0
686651,Levi Stoudt,Reading Fightin Phils,10.3,9.58,5.11,9,8,0,1,2
542947,Richard Bleier,Rochester Red Wings,30.7,5.28,5.13,16,5,3,5,0
641401,Connor Brogdon,Cleveland Guardians,29.0,4.03,5.17,26,13,1,5,1
676664,JP Sears,San Diego Padres,172.3,4.54,5.17,161,53,16,34,32
663738,Daniel Lynch,Kansas City Royals,52.3,4.64,5.18,34,16,1,9,9
686654,Ty Adcock,San Diego Padres,15.7,3.45,5.18,11,0,0,4,0
657140,Kyle Wright,Omaha Storm Chasers,31.0,6.97,5.2,34,17,4,5,7
672710,Roansy Contreras,Colorado Rockies,68.3,6.59,5.2,55,32,1,11,11
677161,Zack Kelly,Boston Red Sox,9.3,3.86,5.2,6,8,2,0,0
694297,Brandon Pfaadt,Arizona Diamondbacks,96.0,5.72,5.2,94,26,3,22,18
458681,Lance Lynn,St. Louis Cardinals,119.7,6.47,5.21,144,45,7,28,21
656232,Brandon Bielak,Reno Aces,80.0,3.83,5.21,62,36,5,12,13
548389,Ross Stripling,Omaha Storm Chasers,89.0,5.36,5.22,70,16,2,20,11
541640,Erasmo Ramírez,St. Paul Saints,27.0,6.33,5.23,13,6,3,4,0
641703,Brent Honeywell,Los Angeles Dodgers,46.7,4.05,5.24,42,20,4,8,0
607644,John Means,Cleveland Guardians,23.7,2.66,5.25,10,4,1,4,4
608678,Dominic Leone,Chicago White Sox,30.7,4.4,5.26,33,11,1,7,0
521230,Liam Hendriks,Boston Red Sox,5.0,5.4,5.27,3,1,0,1,0
656061,Albert Abreu,Tigres del Licey,59.0,4.73,5.27,61,35,6,9,0
664744,Jose Espada,Criollos de Caguas,1.0,0.0,5.27,2,2,0,0,0
677020,Josh Walker,Norfolk Tides,10.0,8.1,5.27,12,6,0,2,0
682989,Victor Mederos,Los Angeles Angels,3.0,9.0,5.27,3,3,1,0,0
683769,Hunter Gaddis,Cleveland Guardians,42.0,4.5,5.27,24,14,4,6,7
666142,Cole Ragans,Kansas City Royals,24.3,5.92,5.28,24,14,1,4,0
675989,Cody Bolton,Houston Astros,21.3,6.33,5.28,22,15,1,3,0
571578,Patrick Corbin,Texas Rangers,180.0,5.2,5.29,124,57,4,33,32
663804,Jackson Kowar,Minnesota Twins,28.0,6.43,5.3,29,20,1,4,0
607536,Kyle Freeland,Colorado Rockies,155.7,5.03,5.31,94,42,1,29,29
663773,Bryan Hoeing,San Diego Padres,70.7,5.48,5.31,53,25,2,13,7
502202,Brad Boxberger,Chicago Cubs,20.0,4.95,5.32,17,11,1,3,0
643361,Kevin Herget,Syracuse Mets,24.3,5.18,5.32,13,6,2,4,0
663623,Jake Irvin,Washington Nationals,121.0,4.61,5.32,99,54,8,20,24
666721,Max Castillo,Cardenales de Lara,20.3,4.43,5.33,10,9,3,2,0
669947,Jesse Scholtens,Tampa Bay Rays,85.0,5.29,5.33,58,30,2,15,11
596112,Robert Stephenson,Los Angeles Angels,14.0,5.14,5.34,17,8,0,3,0
669618,Joe Barlow,Tomateros de Culiacan,9.7,4.66,5.34,6,2,0,2,0
593619,Domingo Tapia,Estrellas Orientales,17.7,3.57,5.36,14,12,1,2,0
681867,Cooper Criswell,Seattle Mariners,33.0,5.73,5.36,27,11,4,6,0
594902,Ben Lively,Columbus Clippers,88.7,5.38,5.37,79,25,3,20,12
685410,Peyton Battenfield,Albuquerque Isotopes,34.7,5.19,5.37,27,12,0,7,6
641743,Anthony Kay,Chicago White Sox,11.3,6.35,5.39,8,8,1,1,0
664353,José Urquidy,Leones del Escogido,63.0,5.29,5.4,45,25,2,11,10
694363,Jared Shuster,Memphis Redbirds,52.7,5.81,5.4,30,26,1,7,11
665665,Reiver Sanmartin,San Francisco Giants,14.0,7.07,5.41,13,10,0,2,0
570666,Luis Cessa,Tomateros de Culiacan,26.0,9.0,5.42,11,12,1,3,6
596295,Austin Gomber,Round Rock Express,139.0,5.5,5.44,87,43,3,26,27
664062,Tony Gonsolin,Oklahoma City Comets,103.0,4.98,5.44,82,40,7,19,20
663567,Peter Lambert,Houston Astros,87.3,5.36,5.46,71,28,5,18,11
663362,Matt Waldron,San Diego Padres,41.3,4.35,5.47,31,12,0,9,6
630023,Yonny Chirinos,Jacksonville Jumbo Shrimp,62.7,4.02,5.5,31,20,4,10,4
657612,Tim Hill,New York Yankees,44.3,5.48,5.5,26,14,6,7,0
669713,Hayden Wesneski,Houston Astros,89.3,4.63,5.5,83,32,3,20,11
600921,Andrés Machado,Caribes de Anzoategui,50.0,5.22,5.51,43,13,1,12,0
642758,Domingo Acevedo,Algodoneros de Guasave,9.3,10.61,5.52,7,2,1,2,0
453178,Ian Kennedy,Texas Rangers,16.3,7.16,5.53,21,7,2,4,0
592789,Noah Syndergaard,Charlotte Knights,55.3,7.16,5.53,38,9,6,12,12
663485,Cole Sands,Minnesota Twins,21.7,3.74,5.53,21,13,0,4,0
656657,Zach Logue,Los Angeles Dodgers,11.0,7.36,5.54,10,2,0,3,0
690986,Kyle Harrison,Boston Red Sox,34.7,4.15,5.55,35,11,4,8,7
605513,Spencer Turnbull,Omaha Storm Chasers,31.0,7.26,5.56,24,15,3,5,7
607237,Amir Garrett,Buffalo Bisons,24.3,3.33,5.57,28,20,0,4,0
690829,Ben Joyce,Los Angeles Angels,10.0,5.4,5.57,10,9,1,1,0
679346,Edgar Navarro,Cardenales de Lara,8.7,7.27,5.58,9,2,2,2,0
682847,Luis Ortiz,Cleveland Guardians,86.7,4.78,5.59,59,48,2,13,15
680742,Jonathan Bowlan,Philadelphia Phillies,3.0,3.0,5.6,3,0,0,1,1
669438,Mason Englert,Tampa Bay Rays,56.0,5.46,5.61,41,17,2,12,1
543475,Jordan Lyles,Oklahoma City Baseball Club,177.7,6.28,5.63,120,45,6,39,31
621389,Ty Blach,Round Rock Express,78.0,5.54,5.64,50,24,6,15,13
623474,Jimmy Herget,Colorado Rockies,29.0,4.66,5.65,26,8,2,7,1
656578,Andre Jackson,Pittsburgh Pirates,17.7,6.62,5.65,16,3,0,5,0
621057,Justin Garza,Syracuse Mets,18.3,7.36,5.67,17,12,1,3,1
657097,Jacob Webb,Chicago Cubs,31.7,3.98,5.67,34,20,2,6,0
676596,Josh Fleming,Toronto Blue Jays,51.7,4.7,5.67,25,19,0,9,3
572193,Ryan Tepera,St. Louis Cardinals,8.7,7.27,5.69,10,3,2,2,0
642701,Dennis Santana,Pittsburgh Pirates,10.7,5.91,5.71,12,7,1,2,0
656793,Nick Nelson,Lehigh Valley IronPigs,5.3,1.69,5.71,3,2,0,1,0
676979,Garrett Crochet,Boston Red Sox,12.7,3.55,5.72,12,13,1,1,0
679525,Alec Marsh,Kansas City Royals,74.3,5.69,5.72,85,39,9,16,8
488984,Tommy Hunter,New York Mets,23.7,6.85,5.76,20,5,2,6,0
680723,Drew Rom,Milwaukee Brewers,33.7,8.02,5.76,32,19,0,7,8
657756,Connor Seabold,Buffalo Bisons,87.3,7.52,5.77,67,28,7,19,13
607074,Carlos Rodón,New York Yankees,64.3,6.85,5.8,64,28,4,15,14
666157,Nick Lodolo,Cincinnati Reds,34.3,6.29,5.8,47,10,7,10,7
677960,Ryan Weathers,New York Yankees,44.7,6.25,5.8,29,17,1,9,10
666214,Joey Wentz,Atlanta Braves,105.7,6.9,5.82,98,47,0,25,19
670036,Matt Festa,Cleveland Guardians,9.0,4.0,5.82,13,12,0,1,0
663385,Chad Smith,New York Mets,13.7,6.59,5.83,9,7,2,2,0
668338,Tyson Miller,Charlotte Knights,9.3,5.79,5.84,7,3,1,2,0
680573,Simeon Woods Richardson,Minnesota Twins,4.7,9.64,5.84,5,3,0,1,0
640444,Wil Crowe,Reading Fightin Phils,9.7,4.66,5.86,9,9,1,1,0
650960,Daniel Duarte,Caneros de los Mochis,31.7,3.69,5.86,23,20,1,5,0
665048,Hobie Harris,Boston Red Sox,19.3,5.12,5.86,9,13,1,2,0
471911,Carlos Carrasco,Atlanta Braves,90.0,6.8,5.87,66,38,6,18,20
671131,Jackson Rutledge,Washington Nationals,20.0,6.75,5.87,12,6,2,4,4
596133,Luke Weaver,New York Mets,97.0,6.87,5.88,85,34,3,24,21
672391,Kaleb Ort,Los Angeles Angels,23.0,6.26,5.88,24,9,1,6,2
