player_id,player_name,from_team,to_team,type,description,war_historical,war_projected,war_blended,war
670912,Johan Oviedo,PIT,BOS,trade,"Pittsburgh Pirates traded RHP Johan Oviedo, LHP Tyler Samaniego and C Adonys Guzman to Boston Red Sox for CF Jhostynxon Garcia and RHP Jesus Travieso.",1.0,0.148948399074286,0.574474199537143,0.574474199537143
689901,Nico Zeglin,CHC,HOU,trade,Chicago Cubs traded RHP Nico Zeglin to Houston Astros for cash.,0.0,0.0,0.0,0.0
687849,Zak Kent,,STL,Claimed Off Waivers,St. Louis Cardinals claimed RHP Zak Kent off waivers from Cleveland Guardians.,0.0,0.0,0.0,0.0
691011,Drew Romo,,BAL,Claimed Off Waivers,Baltimore Orioles claimed C Drew Romo off waivers from Colorado Rockies.,0.0,0.0,0.0,0.0
674370,Osvaldo Bido,,ATL,Claimed Off Waivers,Atlanta Braves claimed RHP Osvaldo Bido off waivers from Athletics.,0.6999999999999998,0.09156843483955467,0.39578421741977726,0.39578421741977726
683627,Anthony Molina,,ATL,Claimed Off Waivers,Atlanta Braves claimed RHP Anthony Molina off waivers from Colorado Rockies.,0.1,0.00904458528092442,0.05452229264046221,0.05452229264046221
681867,Cooper Criswell,,NYM,Claimed Off Waivers,New York Mets claimed RHP Cooper Criswell off waivers from Boston Red Sox.,0.3666666666666667,0.03961422678113503,0.20314044672390086,0.20314044672390086
683770,Will Robertson,,BAL,Claimed Off Waivers,Baltimore Orioles claimed LF Will Robertson off waivers from Pittsburgh Pirates.,0.0,0.0,0.0,0.0
682617,Marco Luciano,,PIT,Claimed Off Waivers,Pittsburgh Pirates claimed OF Marco Luciano off waivers from San Francisco Giants.,-0.3,-0.018504184606453485,-0.15925209230322673,-0.15925209230322673
678606,Jose A. Ferrer,WSH,SEA,trade,Washington Nationals traded LHP Jose A. Ferrer to Seattle Mariners for C Harry Ford and RHP Isaac Lyon.,0.7000000000000001,0.09120922280750392,0.39560461140375197,0.39560461140375197
695670,Harry Ford,SEA,WSH,trade,Washington Nationals traded LHP Jose A. Ferrer to Seattle Mariners for C Harry Ford and RHP Isaac Lyon.,0.7,0.7,0.7,0.7
805214,Isaac Lyon,SEA,WSH,trade,Washington Nationals traded LHP Jose A. Ferrer to Seattle Mariners for C Harry Ford and RHP Isaac Lyon.,0.0,0.0,0.0,0.0
656775,Cedric Mullins,,TB,Signed as Free Agent,Tampa Bay Rays signed free agent CF Cedric Mullins.,1.7333333333333334,0.4887631063486577,1.1110482198409954,1.1110482198409954
670897,Daison Acosta,,SD,Signed as Free Agent,San Diego Padres signed free agent RHP Daison Acosta.,0.0,0.0,0.0,0.0
641743,Anthony Kay,,CWS,Signed as Free Agent,Chicago White Sox signed free agent LHP Anthony Kay.,0.0,0.0,0.0,0.0
680802,Ryan Weiss,,HOU,Signed as Free Agent,Houston Astros signed free agent RHP Ryan Weiss.,0.0,0.0,0.0,0.0
656941,Kyle Schwarber,,PHI,Signed as Free Agent,Philadelphia Phillies signed free agent LF Kyle Schwarber.,3.033333333333333,1.2540642612282842,2.1436987972808086,2.1436987972808086
805365,Isaiah Jackson,LAA,BOS,trade,Boston Red Sox traded 2B Vaughn Grissom to Los Angeles Angels for OF Isaiah Jackson.,0.0,0.0,0.0,0.0
687093,Vaughn Grissom,BOS,LAA,trade,Boston Red Sox traded 2B Vaughn Grissom to Los Angeles Angels for OF Isaiah Jackson.,-0.6,-0.047003392385978136,-0.3235016961929891,-0.3235016961929891
573262,Mike Yastrzemski,,ATL,Signed as Free Agent,Atlanta Braves signed free agent RF Mike Yastrzemski.,1.8999999999999997,0.5618938158089871,1.2309469079044935,1.2309469079044935
676812,Carson McCusker,MIN,,Released,Minnesota Twins released LF Carson McCusker.,0.0,0.0,0.0,0.0
664074,Cody Ponce,,TOR,Signed as Free Agent,Toronto Blue Jays signed free agent RHP Cody Ponce.,0.0,0.0,0.0,0.0
676666,Matt Turner,,NYM,Rule 5 Draft Minors,"New York Mets purchased contract of LHP Matt Turner  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
685464,Cade Winquest,,NYY,Rule 5 Selection,New York Yankees purchased contract of RHP Cade Winquest  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
695946,Junior Flores,,PIT,Rule 5 Draft Minors,"Pittsburgh Pirates purchased contract of RHP Junior Flores  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
699151,Jedixson Paez,,CWS,Rule 5 Selection,Chicago White Sox purchased contract of RHP Jedixson Paez  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
676046,Griff McGarry,,WSH,Rule 5 Selection,Washington Nationals purchased contract of RHP Griff McGarry  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
701213,Jonathan Brand,,TEX,Rule 5 Draft Minors,"Texas Rangers purchased contract of RHP Jonathan Brand  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
701686,Kyle Larsen,,PIT,Rule 5 Draft Minors,"Pittsburgh Pirates purchased contract of RHP Kyle Larsen  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
693686,Spencer Miles,,TOR,Rule 5 Selection,Toronto Blue Jays purchased contract of RHP Spencer Miles  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
689450,Luke Taggart,,DET,Rule 5 Draft Minors,"Detroit Tigers purchased contract of RHP Luke Taggart  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
686184,Sean Harney,,AZ,Rule 5 Draft Minors,"Arizona Diamondbacks purchased contract of RHP Sean Harney  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
685112,Zach McCambley,,PHI,Rule 5 Selection,Philadelphia Phillies purchased contract of RHP Zach McCambley  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
670868,Abrahan Gutierrez,,NYY,Rule 5 Draft Minors,"New York Yankees purchased contract of C Abrahan Gutierrez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
678973,Eiker Huizi,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of RHP Eiker Huizi  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
691945,Carter Baumler,,PIT,Rule 5 Selection,Pittsburgh Pirates purchased contract of RHP Carter Baumler  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
690155,Matt Pushard,,STL,Rule 5 Selection,St. Louis Cardinals purchased contract of RHP Matt Pushard  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
703420,Jorge Marcheco,,ATH,Rule 5 Draft Minors,"Athletics purchased contract of RHP Jorge Marcheco  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
681400,Danny Serretti,,AZ,Rule 5 Draft Minors,"Arizona Diamondbacks purchased contract of 3B Danny Serretti  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
685396,Nate Peterson,,CIN,Rule 5 Draft Minors,"Cincinnati Reds purchased contract of LHP Nate Peterson  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
689456,Austin Murr,,PHI,Rule 5 Draft Minors,"Philadelphia Phillies purchased contract of LF Austin Murr  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
682624,Sandy Gaston,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of RHP Sandy Gaston  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
681004,Jack Carey,,CLE,Rule 5 Draft Minors,"Cleveland Guardians purchased contract of RHP Jack Carey  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
688636,Adam Stone,,CHC,Rule 5 Draft Minors,"Chicago Cubs purchased contract of RHP Adam Stone  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
687984,Brady Hill,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of RHP Brady Hill  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
700291,Cesar Rojas,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of RHP Cesar Rojas  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
692329,Darlin Pinales,,ATH,Rule 5 Draft Minors,"Athletics purchased contract of RHP Darlin Pinales  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
701951,Abel Mercedes,,ATH,Rule 5 Draft Minors,"Athletics purchased contract of RHP Abel Mercedes  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
800765,Carter Howell,,ATL,Rule 5 Draft Minors,"Atlanta Braves purchased contract of RF Carter Howell  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
688753,Evan Gates,,PHI,Rule 5 Draft Minors,"Philadelphia Phillies purchased contract of RHP Evan Gates  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
682610,Roddery Muñoz,,HOU,Rule 5 Selection,Houston Astros purchased contract of RHP Roddery Muñoz  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
688883,Peyton Pallette,,CLE,Rule 5 Selection,Cleveland Guardians purchased contract of RHP Peyton Pallette  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
701791,Caden Vire,,BOS,Rule 5 Draft Minors,"Boston Red Sox purchased contract of LHP Caden Vire  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
702551,Cole Phillips,,MIL,Rule 5 Draft Minors,"Milwaukee Brewers purchased contract of RHP Cole Phillips  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
666386,Archer Brookman,,ATL,Rule 5 Draft Minors,"Atlanta Braves purchased contract of C Archer Brookman  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
703405,Edwin Sanchez,,HOU,Rule 5 Draft Minors,"Houston Astros purchased contract of RF Edwin Sanchez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
674047,Travis Kuhn,,TOR,Rule 5 Draft Minors,"Toronto Blue Jays purchased contract of RHP Travis Kuhn  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
695294,Tommy McCollum,PHI,TB,trade,Tampa Bay Rays traded RHP Yoniel Curet to Philadelphia Phillies for RHP Tommy McCollum.,0.0,0.0,0.0,0.0
692414,Yoniel Curet,TB,PHI,trade,Tampa Bay Rays traded RHP Yoniel Curet to Philadelphia Phillies for RHP Tommy McCollum.,0.0,0.0,0.0,0.0
670245,Ryan Watson,,ATH,Rule 5 Selection,Athletics purchased contract of RHP Ryan Watson  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
691740,Daniel Susac,,MIN,Rule 5 Selection,Minnesota Twins purchased contract of C Daniel Susac  in the Rule 5 Draft.,0.4,0.4,0.4,0.4
669298,TJ Shook,,COL,Rule 5 Draft Minors,"Colorado Rockies purchased contract of RHP TJ Shook  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
702882,Eybersson Polanco,,LAA,Rule 5 Draft Minors,"Los Angeles Angels purchased contract of RHP Eybersson Polanco  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
694930,Carson Taylor,,SEA,Rule 5 Draft Minors,"Seattle Mariners purchased contract of 1B Carson Taylor  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
691616,Hedbert Perez,,TOR,Rule 5 Draft Minors,"Toronto Blue Jays purchased contract of LF Hedbert Perez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
696521,Garrett Spain,,MIN,Rule 5 Draft Minors,"Minnesota Twins purchased contract of RF Garrett Spain  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
677957,Brandon Neeck,,PIT,Rule 5 Draft Minors,"Pittsburgh Pirates purchased contract of LHP Brandon Neeck  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
698959,Jan Caraballo,,DET,Rule 5 Draft Minors,"Detroit Tigers purchased contract of RHP Jan Caraballo  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
694496,John Stankiewicz,,DET,Rule 5 Draft Minors,"Detroit Tigers purchased contract of RHP John Stankiewicz  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
696020,Raudelis Martinez,,BOS,Rule 5 Draft Minors,"Boston Red Sox purchased contract of C Raudelis Martinez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
687857,Sam Ryan,,MIN,Rule 5 Draft Minors,"Minnesota Twins purchased contract of RHP Sam Ryan  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
696275,RJ Petit,,COL,Rule 5 Selection,Colorado Rockies purchased contract of RHP RJ Petit  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
700188,Dylan Tebrake,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of RHP Dylan Tebrake  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
691740,Daniel Susac,MIN,SF,trade,Minnesota Twins traded C Daniel Susac to San Francisco Giants for C Miguel Caraballo and cash.,0.4,0.4,0.4,0.4
829813,Miguel Caraballo,SF,MIN,trade,Minnesota Twins traded C Daniel Susac to San Francisco Giants for C Miguel Caraballo and cash.,0.0,0.0,0.0,0.0
677020,Josh Walker,,BAL,Claimed Off Waivers,Baltimore Orioles claimed LHP Josh Walker off waivers from Atlanta Braves.,0.03333333333333333,0.0008786420306997865,0.01710598768201656,0.01710598768201656
694674,Antonio Menendez,,AZ,Rule 5 Draft Minors,"Arizona Diamondbacks purchased contract of RHP Antonio Menendez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
802984,Livan Reinoso,,MIA,Rule 5 Draft Minors,"Miami Marlins purchased contract of RHP Livan Reinoso  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
679788,Jack Rogers,,WSH,Rule 5 Draft Minors,"Washington Nationals purchased contract of LF Jack Rogers  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
651016,Matt Lloyd,,BOS,Rule 5 Draft Minors,"Boston Red Sox purchased contract of 3B Matt Lloyd  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
700167,Bryan Mena,,PIT,Rule 5 Draft Minors,"Pittsburgh Pirates purchased contract of RHP Bryan Mena  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
702065,Aaron Rozek,,NYM,Rule 5 Draft Minors,"New York Mets purchased contract of LHP Aaron Rozek  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
699154,Alvaro Mejias,,TB,Rule 5 Draft Minors,"Tampa Bay Rays purchased contract of RHP Alvaro Mejias  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
694885,Ryan Murphy,,STL,Rule 5 Draft Minors,"St. Louis Cardinals purchased contract of RHP Ryan Murphy  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
702314,Sean Hermann,,SEA,Rule 5 Draft Minors,"Seattle Mariners purchased contract of RHP Sean Hermann  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
677312,Zane Mills,,CHC,Rule 5 Draft Minors,"Chicago Cubs purchased contract of RHP Zane Mills  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
668776,Devin Ortiz,,CHC,Rule 5 Draft Minors,"Chicago Cubs purchased contract of 3B Devin Ortiz  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
693739,Alexander Alberto,,CWS,Rule 5 Selection,Chicago White Sox purchased contract of RHP Alexander Alberto  in the Rule 5 Draft.,0.0,0.0,0.0,0.0
680518,Zavier Warren,,CIN,Rule 5 Draft Minors,"Cincinnati Reds purchased contract of 1B Zavier Warren  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
700365,Yendy Gomez,,DET,Rule 5 Draft Minors,"Detroit Tigers purchased contract of RHP Yendy Gomez  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
681977,Jake Smith,,MIA,Rule 5 Draft Minors,"Miami Marlins purchased contract of RHP Jake Smith  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
670245,Ryan Watson,ATH,BOS,trade,Athletics traded RHP Ryan Watson to Boston Red Sox for 2B Justin Riemer and cash.,0.0,0.0,0.0,0.0
811312,Justin Riemer,BOS,ATH,trade,Athletics traded RHP Ryan Watson to Boston Red Sox for 2B Justin Riemer and cash.,0.0,0.0,0.0,0.0
805958,Jackson Kelley,,CWS,Rule 5 Draft Minors,"Chicago White Sox purchased contract of RHP Jackson Kelley  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
701859,Justin Armbruester,,NYM,Rule 5 Draft Minors,"New York Mets purchased contract of RHP Justin Armbruester  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
692550,Hansel Rincon,,NYY,Rule 5 Draft Minors,"New York Yankees purchased contract of RHP Hansel Rincon  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
694381,Trey McLoughlin,,HOU,Rule 5 Draft Minors,"Houston Astros purchased contract of RHP Trey McLoughlin  in the Rule 5 Draft, AAA Phase.",0.0,0.0,0.0,0.0
802243,Jaiker Garcia,TEX,PIT,trade,Pittsburgh Pirates traded RHP Carter Baumler to Texas Rangers for RHP Jaiker Garcia and cash.,0.0,0.0,0.0,0.0
691945,Carter Baumler,PIT,TEX,trade,Pittsburgh Pirates traded RHP Carter Baumler to Texas Rangers for RHP Jaiker Garcia and cash.,0.0,0.0,0.0,0.0
663158,Robert Suarez,,ATL,Signed as Free Agent,Atlanta Braves signed free agent RHP Robert Suarez.,0.9333333333333332,0.13678657336540562,0.5350599533493694,0.5350599533493694
668731,Akil Baddoo,,MIL,Signed as Free Agent,Milwaukee Brewers signed free agent LF Akil Baddoo.,0.13333333333333333,0.007028447353515007,0.07018089034342417,0.07018089034342417
624413,Pete Alonso,,BAL,Signed as Free Agent,Baltimore Orioles signed free agent 1B Pete Alonso.,2.8333333333333335,1.0602713775937267,1.94680235546353,1.94680235546353
670059,Colin Holderman,,CLE,Signed as Free Agent,Cleveland Guardians signed free agent RHP Colin Holderman.,0.3333333333333333,0.02430041773617193,0.17881687553475262,0.17881687553475262
647336,Michael Soroka,,AZ,Signed as Free Agent,Arizona Diamondbacks signed free agent RHP Michael Soroka.,0.5,0.08982008328768414,0.29491004164384205,0.29491004164384205
621242,Edwin Díaz,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent RHP Edwin Díaz.,1.55,0.20980377959597418,0.8799018897979871,0.8799018897979871
696059,Johan Simon,TOR,DET,trade,Detroit Tigers traded RHP Chase Lee to Toronto Blue Jays for LHP Johan Simon.,0.0,0.0,0.0,0.0
695445,Chase Lee,DET,TOR,trade,Detroit Tigers traded RHP Chase Lee to Toronto Blue Jays for LHP Johan Simon.,0.0,0.0,0.0,0.0
672279,Michael Siani,,LAD,Claimed Off Waivers,Los Angeles Dodgers claimed CF Michael Siani off waivers from Atlanta Braves.,0.30000000000000004,0.02742759795570699,0.16371379897785351,0.16371379897785351
669020,Ryan Rolison,,CWS,Claimed Off Waivers,Chicago White Sox claimed LHP Ryan Rolison off waivers from Atlanta Braves.,0.0,0.0,0.0,0.0
683232,Nick Mears,MIL,KC,trade,Milwaukee Brewers traded LF Isaac Collins and RHP Nick Mears to Kansas City Royals for LHP Angel Zerpa.,0.5,0.05547269475135548,0.27773634737567776,0.27773634737567776
686555,Isaac Collins,MIL,KC,trade,Milwaukee Brewers traded LF Isaac Collins and RHP Nick Mears to Kansas City Royals for LHP Angel Zerpa.,0.0,0.0,0.0,0.0
672582,Angel Zerpa,KC,MIL,trade,Milwaukee Brewers traded LF Isaac Collins and RHP Nick Mears to Kansas City Royals for LHP Angel Zerpa.,0.19999999999999998,0.026204429467926647,0.11310221473396331,0.11310221473396331
643511,Tyler Rogers,,TOR,Signed as Free Agent,Toronto Blue Jays signed free agent RHP Tyler Rogers.,0.8333333333333334,0.1391921154263143,0.4862627243798238,0.4862627243798238
641302,Tyler Alexander,,TEX,Signed as Free Agent,Texas Rangers signed free agent LHP Tyler Alexander.,0.46666666666666673,0.10145492691158696,0.2840607967891268,0.2840607967891268
673490,Ha-Seong Kim,,ATL,Signed as Free Agent,Atlanta Braves signed free agent SS Ha-Seong Kim.,2.3666666666666667,0.503446607021399,1.435056636844033,1.435056636844033
642397,Gregory Soto,,PIT,Signed as Free Agent,Pittsburgh Pirates signed free agent LHP Gregory Soto.,0.7000000000000001,0.0861879794154772,0.3930939897077386,0.3930939897077386
643376,Danny Jansen,,TEX,Signed as Free Agent,Texas Rangers signed free agent C Danny Jansen.,1.2666666666666666,0.2584518340261066,0.7625592503463866,0.7625592503463866
687562,Jake Bennett,WSH,BOS,trade,Boston Red Sox traded RHP Luis Perales to Washington Nationals for LHP Jake Bennett.,0.0,0.0,0.0,0.0
691384,Luis Perales,BOS,WSH,trade,Boston Red Sox traded RHP Luis Perales to Washington Nationals for LHP Jake Bennett.,0.0,0.0,0.0,0.0
666969,Adolis García,,PHI,Signed as Free Agent,Philadelphia Phillies signed free agent RF Adolis García.,1.7666666666666666,0.4768478613466798,1.121757264006673,1.121757264006673
605447,Jordan Romano,,LAA,Signed as Free Agent,Los Angeles Angels signed free agent RHP Jordan Romano.,0.39999999999999997,0.025232788887192794,0.21261639444359637,0.21261639444359637
571927,Steven Matz,,TB,Signed as Free Agent,Tampa Bay Rays signed free agent LHP Steven Matz.,1.0333333333333334,0.14738911219237008,0.5903612227628517,0.5903612227628517
623454,Drew Anderson,,DET,Signed as Free Agent,Detroit Tigers signed free agent RHP Drew Anderson.,0.0,0.0,0.0,0.0
664747,Alexis Díaz,,TEX,Signed as Free Agent,Texas Rangers signed free agent RHP Alexis Díaz.,0.6333333333333333,0.04736446586466354,0.34034889959899844,0.34034889959899844
593871,Jorge Polanco,,NYM,Signed as Free Agent,New York Mets signed free agent 2B Jorge Polanco.,1.4000000000000001,0.418245503973233,0.9091227519866165,0.9091227519866165
668800,Andrew Knizner,,SEA,Signed as Free Agent,Seattle Mariners signed free agent C Andrew Knizner.,0.06666666666666667,0.008027402991318898,0.03734703482899278,0.03734703482899278
571948,Hoby Milner,,CHC,Signed as Free Agent,Chicago Cubs signed free agent LHP Hoby Milner.,0.9666666666666667,0.13803605019406148,0.5523513584303641,0.5523513584303641
519141,Drew Pomeranz,,LAA,Signed as Free Agent,Los Angeles Angels signed free agent LHP Drew Pomeranz.,0.7,0.07666963490650044,0.3883348174532502,0.3883348174532502
671345,Jason Foley,,SF,Signed as Free Agent,San Francisco Giants signed free agent RHP Jason Foley.,0.9500000000000001,0.11799903207356242,0.5339995160367812,0.5339995160367812
669160,Dustin May,,STL,Signed as Free Agent,St. Louis Cardinals signed free agent RHP Dustin May.,1.05,0.19838775127981023,0.6241938756399051,0.6241938756399051
657041,Lane Thomas,,KC,Signed as Free Agent,Kansas City Royals signed free agent CF Lane Thomas.,1.2666666666666666,0.24843609438793163,0.7575513805272991,0.7575513805272991
643410,Mark Leiter Jr.,,ATH,Signed as Free Agent,Athletics signed free agent RHP Mark Leiter Jr..,0.7666666666666666,0.09326599326599326,0.42996632996632994,0.42996632996632994
445276,Kenley Jansen,,DET,Signed as Free Agent,Detroit Tigers signed free agent RHP Kenley Jansen.,1.0333333333333334,0.11737381529645144,0.5753535743148924,0.5753535743148924
642216,Allan Winans,NYY,,Released,New York Yankees released RHP Allan Winans.,0.16666666666666666,0.004290226532008209,0.08547844659933743,0.08547844659933743
573204,Caleb Thielbar,,CHC,Signed as Free Agent,Chicago Cubs signed free agent LHP Caleb Thielbar.,0.46666666666666673,0.05828832184764387,0.2624774942571553,0.2624774942571553
677865,Justin Bruihl,TOR,CLE,trade,Toronto Blue Jays traded LHP Justin Bruihl to Cleveland Guardians for cash.,0.03333333333333333,0.0008590166572785068,0.01709617499530592,0.01709617499530592
691011,Drew Romo,,NYM,Claimed Off Waivers,New York Mets claimed C Drew Romo off waivers from Baltimore Orioles.,0.0,0.0,0.0,0.0
641745,Brad Keller,,PHI,Signed as Free Agent,Philadelphia Phillies signed free agent RHP Brad Keller.,0.43333333333333335,0.06422574998010663,0.24877954165672,0.24877954165672
592122,Tyler Austin,,CHC,Signed as Free Agent,Chicago Cubs signed free agent 1B Tyler Austin.,0.0,0.0,0.0,0.0
666624,Christopher Morel,,MIA,Signed as Free Agent,Miami Marlins signed free agent LF Christopher Morel.,0.1666666666666667,0.006684981684981701,0.0866758241758242,0.0866758241758242
657571,Caleb Ferguson,,CIN,Signed as Free Agent,Cincinnati Reds signed free agent LHP Caleb Ferguson.,0.7999999999999999,0.09917575121026645,0.4495878756051332,0.4495878756051332
671976,Tristan Peters,TB,CWS,trade,Tampa Bay Rays traded LF Tristan Peters to Chicago White Sox for cash.,0.0,0.0,0.0,0.0
605137,Josh Bell,,MIN,Signed as Free Agent,Minnesota Twins signed free agent 1B Josh Bell.,0.13333333333333333,0.03519004751187797,0.08426169042260565,0.08426169042260565
518876,Merrill Kelly,,AZ,Signed as Free Agent,Arizona Diamondbacks signed free agent RHP Merrill Kelly.,2.3000000000000003,0.6108403113094145,1.4554201556547075,1.4554201556547075
455119,Chris Martin,,TEX,Signed as Free Agent,Texas Rangers signed free agent RHP Chris Martin.,1.0,0.09357046552563575,0.5467852327628179,0.5467852327628179
641656,Ian Hamilton,,ATL,Signed as Free Agent,Atlanta Braves signed free agent RHP Ian Hamilton.,0.5666666666666668,0.04665401668294882,0.30666034167480777,0.30666034167480777
605288,Adrian Houser,,SF,Signed as Free Agent,San Francisco Giants signed free agent RHP Adrian Houser.,1.3333333333333333,0.28303008710734034,0.8081817102203368,0.8081817102203368
650633,Michael King,,SD,Signed as Free Agent,San Diego Padres signed free agent RHP Michael King.,2.3000000000000003,0.48503972948300356,1.392519864741502,1.392519864741502
820901,Anderson Brito,HOU,TB,trade,Houston Astros traded LF Jacob Melton and RHP Anderson Brito to Tampa Bay Rays.,0.0,0.0,0.0,0.0
680742,Jonathan Bowlan,KC,PHI,trade,Philadelphia Phillies traded LHP Matt Strahm to Kansas City Royals for RHP Jonathan Bowlan.,0.06666666666666667,0.003941474968408656,0.03530407081753766,0.03530407081753766
681347,Mike Burrows,PIT,HOU,trade,Pittsburgh Pirates traded RHP Mike Burrows to Houston Astros.,0.0,0.0,0.0,0.0
669358,Shane Baz,TB,BAL,trade,"Tampa Bay Rays traded RHP Shane Baz to Baltimore Orioles for C Caden Bodine, OF Slater de Brun, RHP Michael Forret, OF Austin Overn and Draft Pick. 2026 Competitive Balance Round A pick (No. 33).",1.55,0.38657650255956516,0.9682882512797826,0.9682882512797826
805207,Caden Bodine,BAL,TB,trade,"Tampa Bay Rays traded RHP Shane Baz to Baltimore Orioles for C Caden Bodine, OF Slater de Brun, RHP Michael Forret, OF Austin Overn and Draft Pick. 2026 Competitive Balance Round A pick (No. 33).",0.0,0.0,0.0,0.0
702556,Austin Overn,BAL,TB,trade,"Tampa Bay Rays traded RHP Shane Baz to Baltimore Orioles for C Caden Bodine, OF Slater de Brun, RHP Michael Forret, OF Austin Overn and Draft Pick. 2026 Competitive Balance Round A pick (No. 33).",0.0,0.0,0.0,0.0
674370,Osvaldo Bido,,TB,Claimed Off Waivers,Tampa Bay Rays claimed RHP Osvaldo Bido off waivers from Atlanta Braves.,0.6999999999999998,0.09156843483955467,0.39578421741977726,0.39578421741977726
828173,Slater de Brun,BAL,TB,trade,"Tampa Bay Rays traded RHP Shane Baz to Baltimore Orioles for C Caden Bodine, OF Slater de Brun, RHP Michael Forret, OF Austin Overn and Draft Pick. 2026 Competitive Balance Round A pick (No. 33).",0.0,0.0,0.0,0.0
