date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2025-06-29,777309,Final,CLE,STL,0,7,Progressive Field,671106,Logan Allen,669461,Matthew Liberatore
2025-06-29,777313,Final,PIT,NYM,12,1,PNC Park,681347,Mike Burrows,593423,Frankie Montas
2025-06-29,777317,Final,BAL,TB,5,1,Oriole Park at Camden Yards,665152,Dean Kremer,671737,Taj Bradley
2025-06-29,777310,Final,BOS,TOR,3,5,Fenway Park,621111,Walker Buehler,641778,Eric Lauer
2025-06-29,777316,Final,ATL,PHI,1,2,Truist Park,675911,Spencer Strider,624133,Ranger Suárez
2025-06-29,777307,Final,NYY,ATH,12,5,Yankee Stadium,573186,Marcus Stroman,622663,Luis Severino
2025-06-29,777312,Final,CIN,SD,3,2,Great American Ball Park,666157,Nick Lodolo,663568,Stephen Kolek
2025-06-29,777308,Final,HOU,CHC,2,0,Daikin Park,664285,Framber Valdez,592791,Jameson Taillon
2025-06-29,777304,Final,KC,LAD,1,5,Kauffman Stadium,663460,Kris Bubic,642152,Lou Trivino
2025-06-29,777311,Final,CWS,SF,5,2,Rate Field,686563,Jonathan Cannon,434378,Justin Verlander
2025-06-29,777301,Final,MIL,COL,3,4,American Family Field,694477,Chad Patrick,608566,Germán Márquez
2025-06-29,777302,Final,TEX,SEA,4,6,Globe Life Field,683004,Jack Leiter,622491,Luis Castillo
2025-06-29,777305,Final,LAA,WSH,4,7,Angel Stadium,686799,Jack Kochanowicz,680730,Mitchell Parker
2025-06-29,777303,Final,AZ,MIA,4,6,Chase Field,593958,Eduardo Rodriguez,615698,Cal Quantrill
2025-06-29,777314,Final,DET,MIN,3,0,Comerica Park,669373,Tarik Skubal,663978,Chris Paddack
2025-06-30,777306,Final,PHI,SD,4,0,Citizens Bank Park,554430,Zack Wheeler,663362,Matt Waldron
2025-06-30,777299,Final,PIT,STL,7,0,PNC Park,571760,Andrew Heaney,607200,Erick Fedde
2025-06-30,777295,Final,TOR,NYY,5,4,Rogers Centre,453286,Max Scherzer,607074,Carlos Rodón
2025-06-30,777300,Final,BOS,CIN,13,6,Fenway Park,676979,Garrett Crochet,695505,Chase Burns
2025-06-30,777296,Final,TB,ATH,4,6,George M. Steinbrenner Field,656876,Drew Rasmussen,682052,Jacob Lopez
2025-06-30,777292,Final,TEX,BAL,6,10,Globe Life Field,571578,Patrick Corbin,669432,Trevor Rogers
2025-06-30,777297,Final,SEA,KC,6,2,T-Mobile Park,669923,George Kirby,608379,Michael Wacha
2025-06-30,777291,Final,AZ,SF,4,2,Chase Field,669194,Ryne Nelson,657277,Logan Webb
2025-07-01,777283,Final,TOR,NYY,12,5,Rogers Centre,592332,Kevin Gausman,608331,Max Fried
2025-07-01,777288,Final,PIT,STL,1,0,PNC Park,694973,Paul Skenes,669467,Andre Pallante
2025-07-01,777293,Final,MIA,MIN,2,0,loanDepot park,665795,Edward Cabrera,657746,Joe Ryan
2025-07-01,777286,Final,TB,ATH,3,4,George M. Steinbrenner Field,669358,Shane Baz,605488,Jeffrey Springs
2025-07-01,777294,Final,BOS,CIN,5,3,Fenway Park,690916,Richard Fitts,663903,Brady Singer
2025-07-01,777298,Final,ATL,LAA,0,4,Truist Park,656550,Grant Holmes,542881,Tyler Anderson
2025-07-01,777287,Final,CHC,CLE,5,2,Wrigley Field,571510,Matthew Boyd,668909,Gavin Williams
2025-07-01,777282,Final,TEX,BAL,10,2,Globe Life Field,594798,Jacob deGrom,687064,Brandon Young
2025-07-01,777285,Final,COL,HOU,5,6,Coors Field,801403,Chase Dollander,676467,Colton Gordon
2025-07-01,777281,Final,SEA,KC,3,6,T-Mobile Park,676106,Emerson Hancock,547179,Michael Lorenzen
2025-07-01,777278,Final,AZ,SF,8,2,Chase Field,668678,Zac Gallen,806185,Hayden Birdsong
2025-07-01,777280,Final,LAD,CWS,6,1,Dodger Stadium,808967,Yoshinobu Yamamoto,681343,Shane Smith
2025-07-01,777290,Final,PHI,SD,5,1,Citizens Bank Park,650911,Cristopher Sánchez,656302,Dylan Cease
2025-07-01,777284,Final,WSH,DET,2,11,Nationals Park,592866,Trevor Williams,663947,Tyler Holton
2025-07-01,777289,Final,NYM,MIL,2,7,Citi Field,605280,Clay Holmes,642547,Freddy Peralta
2025-07-02,777271,Final,TB,ATH,6,5,George M. Steinbrenner Field,686752,Ryan Pepiot,687765,Mitch Spence
2025-07-02,777272,Final,PIT,STL,5,0,PNC Park,656605,Mitch Keller,543243,Sonny Gray
2025-07-02,777265,Final,WSH,DET,9,4,Nationals Park,669022,MacKenzie Gore,656427,Jack Flaherty
2025-07-02,777273,Final,PHI,SD,4,6,Citizens Bank Park,690953,Mick Abel,601713,Nick Pivetta
2025-07-02,777276,Final,NYM,MIL,7,3,Citi Field,623211,Huascar Brazobán,694819,Jacob Misiorowski
2025-07-02,777275,Final,MIA,MIN,1,2,loanDepot park,676083,Janson Junk,680573,Simeon Woods Richardson
2025-07-02,777274,Final,TOR,NYY,11,9,Rogers Centre,621244,José Berríos,701542,Will Warren
2025-07-02,777277,Final,BOS,CIN,4,8,Fenway Park,657514,Brennan Bernardino,607259,Nick Martinez
2025-07-02,777279,Final,ATL,LAA,8,3,Truist Park,800311,Didier Fuentes,579328,Yusei Kikuchi
2025-07-02,777266,Final,CHC,CLE,5,4,Wrigley Field,684007,Shota Imanaga,676440,Tanner Bibee
2025-07-02,777268,Final,TEX,BAL,6,0,Globe Life Field,543135,Nathan Eovaldi,608372,Tomoyuki Sugano
2025-07-02,777269,Final,COL,HOU,3,5,Coors Field,596295,Austin Gomber,686613,Hunter Brown
2025-07-02,777262,Final,SEA,KC,3,2,T-Mobile Park,669302,Logan Gilbert,702070,Noah Cameron
2025-07-02,777270,Final,AZ,SF,5,6,Chase Field,518876,Merrill Kelly,694738,Landen Roupp
2025-07-02,777267,Final,LAD,CWS,5,4,Dodger Stadium,477132,Clayton Kershaw,685126,Brandon Eisert
2025-07-03,777263,Final,MIA,MIN,4,1,loanDepot park,691587,Eury Pérez,701581,David Festa
2025-07-03,777264,Final,COL,HOU,7,6,Coors Field,607536,Kyle Freeland,687888,Brandon Walter
2025-07-03,777258,Final,WSH,DET,11,7,Nationals Park,663623,Jake Irvin,608650,Dietrich Enns
2025-07-03,777260,Final,TOR,NYY,8,5,Rogers Centre,605135,Chris Bassitt,657376,Clarke Schmidt
2025-07-03,777257,Final,NYM,MIL,3,2,Citi Field,656849,David Peterson,500779,Jose Quintana
2025-07-03,777261,Final,ATL,LAA,1,5,Truist Park,693821,Bryce Elder,667755,José Soriano
2025-07-03,777259,Final,CHC,CLE,1,0,Wrigley Field,690990,Cade Horton,676282,Joey Cantillo
2025-07-03,777256,Final,AZ,SF,2,7,Chase Field,694297,Brandon Pfaadt,592662,Robbie Ray
2025-07-03,777251,Final,SEA,KC,2,3,T-Mobile Park,688138,Logan Evans,607625,Seth Lugo
2025-07-03,777253,Final,LAD,CWS,6,2,Dodger Stadium,669160,Dustin May,650644,Aaron Civale
2025-07-04,777245,Final,WSH,BOS,2,11,Nationals Park,647336,Michael Soroka,608337,Lucas Giolito
2025-07-04,777255,Final,PHI,CIN,6,9,Citizens Bank Park,666200,Jesús Luzardo,671096,Andrew Abbott
2025-07-04,777246,Final,CHC,STL,11,3,Wrigley Field,607067,Colin Rea,571945,Miles Mikolas
2025-07-04,777250,Final,NYM,NYY,6,5,Citi Field,663795,Justin Hagenman,573186,Marcus Stroman
2025-07-04,777236,Final,SEA,PIT,6,0,T-Mobile Park,693433,Bryan Woo,663559,Bailey Falter
2025-07-04,777247,Final,MIN,TB,4,3,Target Field,663978,Chris Paddack,641793,Zack Littell
2025-07-04,777239,Final,SD,TEX,3,2,Petco Park,681190,Randy Vásquez,677958,Kumar Rocker
2025-07-04,777242,Final,TOR,LAA,4,3,Rogers Centre,641778,Eric Lauer,543294,Kyle Hendricks
2025-07-04,777249,Final,CLE,DET,1,2,Progressive Field,677944,Slade Cecconi,681857,Reese Olson
2025-07-04,777254,Final,MIA,MIL,5,6,loanDepot park,645261,Sandy Alcantara,682990,Quinn Priester
2025-07-04,777252,Final,ATL,BAL,2,3,Truist Park,675911,Spencer Strider,450203,Charlie Morton
2025-07-04,777243,Final,COL,CWS,2,3,Coors Field,622608,Antonio Senzatela,605288,Adrian Houser
2025-07-04,777235,Final,LAD,HOU,1,18,Dodger Stadium,676508,Ben Casparius,621121,Lance McCullers Jr.
2025-07-04,777248,Final,AZ,KC,3,9,Chase Field,593958,Eduardo Rodriguez,663460,Kris Bubic
2025-07-04,777244,Final,ATH,SF,11,2,Sutter Health Park,676664,JP Sears,434378,Justin Verlander
2025-07-05,777230,Final,MIN,TB,6,5,Target Field,663485,Cole Sands,671737,Taj Bradley
2025-07-05,777229,Final,CHC,STL,6,8,Wrigley Field,519141,Drew Pomeranz,669461,Matthew Liberatore
2025-07-05,777231,Final,TOR,LAA,4,3,Rogers Centre,453286,Max Scherzer,686799,Jack Kochanowicz
2025-07-05,777228,Final,WSH,BOS,3,10,Nationals Park,680730,Mitchell Parker,621111,Walker Buehler
2025-07-05,777233,Final,PHI,CIN,5,1,Citizens Bank Park,624133,Ranger Suárez,666157,Nick Lodolo
2025-07-05,777234,Final,AZ,KC,7,1,Chase Field,669194,Ryne Nelson,608379,Michael Wacha
2025-07-05,777237,Final,ATL,BAL,6,9,Truist Park,607481,Aaron Bummer,665152,Dean Kremer
2025-07-05,777241,Final,NYM,NYY,12,6,Citi Field,593423,Frankie Montas,607074,Carlos Rodón
2025-07-05,777238,Final,MIA,MIL,4,2,loanDepot park,615698,Cal Quantrill,694477,Chad Patrick
2025-07-05,777240,Final,CLE,DET,0,1,Progressive Field,671106,Logan Allen,663554,Casey Mize
2025-07-05,777221,Final,LAD,HOU,4,6,Dodger Stadium,660271,Shohei Ohtani,664285,Framber Valdez
2025-07-05,777232,Final,COL,CWS,3,10,Coors Field,608566,Germán Márquez,686563,Jonathan Cannon
2025-07-05,777223,Final,SD,TEX,4,7,Petco Park,663568,Stephen Kolek,571578,Patrick Corbin
2025-07-05,777227,Final,ATH,SF,2,7,Sutter Health Park,622663,Luis Severino,657277,Logan Webb
2025-07-05,777225,Final,SEA,PIT,1,0,T-Mobile Park,622491,Luis Castillo,681347,Mike Burrows
2025-07-06,777222,Final,ATL,BAL,1,2,Truist Park,656550,Grant Holmes,669432,Trevor Rogers
2025-07-06,777213,Final,WSH,BOS,4,6,Nationals Park,829272,Shinnosuke Ogasawara,676979,Garrett Crochet
2025-07-06,777217,Final,PHI,CIN,3,1,Citizens Bank Park,554430,Zack Wheeler,695505,Chase Burns
2025-07-06,777214,Final,TOR,LAA,3,2,Rogers Centre,592332,Kevin Gausman,542881,Tyler Anderson
2025-07-06,777226,Final,CLE,DET,2,7,Progressive Field,668909,Gavin Williams,669373,Tarik Skubal
2025-07-06,777216,Final,NYM,NYY,4,6,Citi Field,606965,Chris Devenski,608331,Max Fried
2025-07-06,777224,Final,MIA,MIL,1,3,loanDepot park,665795,Edward Cabrera,605540,Brandon Woodruff
2025-07-06,777220,Final,MIN,TB,5,7,Target Field,657746,Joe Ryan,656876,Drew Rasmussen
2025-07-06,777215,Final,COL,CWS,6,4,Coors Field,801403,Chase Dollander,681343,Shane Smith
2025-07-06,777218,Final,AZ,KC,0,4,Chase Field,543101,Anthony DeSclafani,547179,Michael Lorenzen
2025-07-06,777206,Final,LAD,HOU,1,5,Dodger Stadium,686218,Emmet Sheehan,687473,Ryan Gusto
2025-07-06,777205,Final,SEA,PIT,1,0,T-Mobile Park,669923,George Kirby,694973,Paul Skenes
2025-07-06,777219,Final,CHC,STL,11,0,Wrigley Field,571510,Matthew Boyd,607200,Erick Fedde
2025-07-06,777207,Final,SD,TEX,4,1,Petco Park,688158,David Morgan,683004,Jack Leiter
2025-07-06,777210,Final,ATH,SF,2,6,Sutter Health Park,682052,Jacob Lopez,806185,Hayden Birdsong
2025-07-07,777211,Final,DET,TB,5,1,Comerica Park,672456,Keider Montero,669358,Shane Baz
2025-07-07,777209,Final,BOS,COL,9,3,Fenway Park,690916,Richard Fitts,596295,Austin Gomber
2025-07-07,777208,Final,CIN,MIA,1,5,Great American Ball Park,663903,Brady Singer,676083,Janson Junk
2025-07-07,777204,Final,KC,PIT,9,3,Kauffman Stadium,702070,Noah Cameron,571760,Andrew Heaney
2025-07-07,777212,Final,CWS,TOR,4,8,Rate Field,680732,Sean Burke,621244,José Berríos
2025-07-07,777201,Final,MIL,LAD,9,1,American Family Field,642547,Freddy Peralta,808967,Yoshinobu Yamamoto
2025-07-07,777202,Final,HOU,CLE,5,7,Daikin Park,676467,Colton Gordon,676440,Tanner Bibee
2025-07-07,777200,Final,LAA,TEX,6,5,Angel Stadium,579328,Yusei Kikuchi,594798,Jacob deGrom
2025-07-07,777203,Final,SD,AZ,3,6,Petco Park,506433,Yu Darvish,668678,Zac Gallen
2025-07-07,777199,Final,SF,PHI,3,1,Oracle Park,694738,Landen Roupp,650911,Cristopher Sánchez
2025-07-08,777198,Final,BAL,NYM,6,7,Oriole Park at Camden Yards,687064,Brandon Young,605280,Clay Holmes
2025-07-08,777195,Final,DET,TB,4,2,Comerica Park,656427,Jack Flaherty,686752,Ryan Pepiot
2025-07-08,777187,Final,NYY,SEA,10,3,Yankee Stadium,701542,Will Warren,669302,Logan Gilbert
2025-07-08,777196,Final,BOS,COL,10,2,Fenway Park,678394,Brayan Bello,607536,Kyle Freeland
2025-07-08,777197,Final,CIN,MIA,2,12,Great American Ball Park,607259,Nick Martinez,691587,Eury Pérez
2025-07-08,777194,Final,KC,PIT,4,3,Kauffman Stadium,607625,Seth Lugo,656605,Mitch Keller
2025-07-08,777190,Final,MIN,CHC,8,1,Target Field,680573,Simeon Woods Richardson,684007,Shota Imanaga
2025-07-08,777188,Final,CWS,TOR,1,6,Rate Field,650644,Aaron Civale,605135,Chris Bassitt
2025-07-08,777193,Final,MIL,LAD,3,1,American Family Field,694819,Jacob Misiorowski,477132,Clayton Kershaw
2025-07-08,777191,Final,STL,WSH,4,2,Busch Stadium,543243,Sonny Gray,663623,Jake Irvin
2025-07-08,777192,Final,HOU,CLE,6,10,Daikin Park,686613,Hunter Brown,676282,Joey Cantillo
2025-07-08,777180,Final,LAA,TEX,1,13,Angel Stadium,667755,José Soriano,543135,Nathan Eovaldi
2025-07-08,777185,Final,SD,AZ,1,0,Petco Park,601713,Nick Pivetta,518876,Merrill Kelly
2025-07-08,777186,Final,SF,PHI,4,3,Oracle Park,592662,Robbie Ray,592836,Taijuan Walker
2025-07-08,777189,Final,ATH,ATL,10,1,Sutter Health Park,605488,Jeffrey Springs,800311,Didier Fuentes
2025-07-09,777172,Final,CWS,TOR,2,1,Rate Field,605288,Adrian Houser,641778,Eric Lauer
2025-07-09,777175,Final,MIL,LAD,3,2,American Family Field,500779,Jose Quintana,607192,Tyler Glasnow
2025-07-09,777163,Final,SF,PHI,0,13,Oracle Park,434378,Justin Verlander,666200,Jesús Luzardo
2025-07-09,777182,Final,DET,TB,3,7,Comerica Park,681857,Reese Olson,641793,Zack Littell
2025-07-09,777184,Final,NYY,SEA,9,6,Yankee Stadium,693645,Cam Schlittler,688138,Logan Evans
2025-07-09,777179,Final,BOS,COL,10,2,Fenway Park,608337,Lucas Giolito,622608,Antonio Senzatela
2025-07-09,777183,Final,CIN,MIA,7,2,Great American Ball Park,671096,Andrew Abbott,645261,Sandy Alcantara
2025-07-09,777177,Final,KC,PIT,4,3,Kauffman Stadium,663460,Kris Bubic,663559,Bailey Falter
2025-07-09,777173,Final,MIN,CHC,4,2,Target Field,701581,David Festa,690990,Cade Horton
2025-07-09,777178,Final,STL,WSH,2,8,Busch Stadium,669467,Andre Pallante,669022,MacKenzie Gore
2025-07-09,777174,Final,HOU,CLE,2,4,Daikin Park,687888,Brandon Walter,677944,Slade Cecconi
2025-07-09,777171,Final,LAA,TEX,11,8,Angel Stadium,543294,Kyle Hendricks,677958,Kumar Rocker
2025-07-09,777162,Final,SD,AZ,2,8,Petco Park,656302,Dylan Cease,694297,Brandon Pfaadt
2025-07-09,777176,Final,ATH,ATL,2,9,Sutter Health Park,687765,Mitch Spence,693821,Bryce Elder
2025-07-09,777181,Final,BAL,NYM,7,3,Oriole Park at Camden Yards,608372,Tomoyuki Sugano,663399,Brandon Waddell
2025-07-10,777165,Final,BAL,NYM,3,1,Oriole Park at Camden Yards,450203,Charlie Morton,656849,David Peterson
2025-07-10,777166,Final,MIN,CHC,1,8,Target Field,663978,Chris Paddack,607067,Colin Rea
2025-07-10,777168,Final,CIN,MIA,6,0,Great American Ball Park,666157,Nick Lodolo,615698,Cal Quantrill
2025-07-10,777169,Final,NYY,SEA,6,5,Yankee Stadium,573186,Marcus Stroman,693433,Bryan Woo
2025-07-10,777170,Final,BOS,TB,4,3,Fenway Park,621111,Walker Buehler,671737,Taj Bradley
2025-07-10,777167,Final,STL,WSH,8,1,Busch Stadium,571945,Miles Mikolas,647336,Michael Soroka
2025-07-10,777156,Final,ATH,ATL,5,4,Sutter Health Park,676664,JP Sears,675911,Spencer Strider
2025-07-10,777159,Final,LAA,TEX,4,11,Angel Stadium,686799,Jack Kochanowicz,571578,Patrick Corbin
2025-07-10,777158,Final,SD,AZ,4,3,Petco Park,681190,Randy Vásquez,593958,Eduardo Rodriguez
2025-07-10,777164,Final,CWS,CLE,2,4,Rate Field,681343,Shane Smith,671106,Logan Allen
2025-07-11,777146,Final,CWS,CLE,5,4,Rate Field,686563,Jonathan Cannon,668909,Gavin Williams
2025-07-11,777157,Final,BAL,MIA,5,2,Oriole Park at Camden Yards,665152,Dean Kremer,665795,Edward Cabrera
2025-07-11,777153,Final,NYY,CHC,11,0,Yankee Stadium,607074,Carlos Rodón,623167,Chris Flexen
2025-07-11,777160,Final,CIN,COL,2,3,Great American Ball Park,695505,Chase Burns,608566,Germán Márquez
2025-07-11,777161,Final,DET,SEA,3,12,Comerica Park,669373,Tarik Skubal,622491,Luis Castillo
2025-07-11,777155,Final,BOS,TB,5,4,Fenway Park,690928,Hunter Dobbins,656876,Drew Rasmussen
2025-07-11,777151,Final,KC,NYM,3,8,Kauffman Stadium,608379,Michael Wacha,673540,Kodai Senga
2025-07-11,777154,Final,HOU,TEX,3,7,Daikin Park,621121,Lance McCullers Jr.,683004,Jack Leiter
2025-07-11,777148,Final,MIN,PIT,2,1,Target Field,657746,Joe Ryan,694973,Paul Skenes
2025-07-11,777149,Final,MIL,WSH,8,3,American Family Field,669084,DL Hall,680730,Mitchell Parker
2025-07-11,777147,Final,STL,ATL,5,6,Busch Stadium,669461,Matthew Liberatore,656550,Grant Holmes
2025-07-11,777150,Final,LAA,AZ,6,5,Angel Stadium,542881,Tyler Anderson,669194,Ryne Nelson
2025-07-11,777139,Final,SD,PHI,4,2,Petco Park,686701,Ryan Bergert,624133,Ranger Suárez
2025-07-11,777152,Final,ATH,TOR,6,7,Sutter Health Park,622663,Luis Severino,453286,Max Scherzer
2025-07-11,777143,Final,SF,LAD,8,7,Oracle Park,657277,Logan Webb,669160,Dustin May
2025-07-12,777142,Final,NYY,CHC,2,5,Yankee Stadium,608331,Max Fried,571510,Matthew Boyd
2025-07-12,777145,Final,DET,SEA,7,15,Comerica Park,663554,Casey Mize,669923,George Kirby
2025-07-12,777134,Final,MIN,PIT,12,4,Target Field,663485,Cole Sands,681347,Mike Burrows
2025-07-12,777133,Final,STL,ATL,6,7,Busch Stadium,607200,Erick Fedde,,
2025-07-12,777127,Final,SF,LAD,1,2,Oracle Park,694738,Landen Roupp,660271,Shohei Ohtani
2025-07-12,777141,Final,BAL,MIA,0,6,Oriole Park at Camden Yards,669432,Trevor Rogers,676083,Janson Junk
2025-07-12,777140,Final,CIN,COL,4,3,Great American Ball Park,663903,Brady Singer,687134,Bradley Blalock
2025-07-12,777136,Final,KC,NYM,1,3,Kauffman Stadium,672582,Angel Zerpa,593423,Frankie Montas
2025-07-12,777144,Final,BOS,TB,1,0,Fenway Park,676979,Garrett Crochet,669358,Shane Baz
2025-07-12,777138,Final,CWS,CLE,2,6,Rate Field,680732,Sean Burke,676440,Tanner Bibee
2025-07-12,777135,Final,MIL,WSH,6,5,American Family Field,605540,Brandon Woodruff,829272,Shinnosuke Ogasawara
2025-07-12,777137,Final,HOU,TEX,5,4,Daikin Park,664285,Framber Valdez,594798,Jacob deGrom
2025-07-12,777126,Final,SD,PHI,5,4,Petco Park,506433,Yu Darvish,554430,Zack Wheeler
2025-07-12,777131,Final,LAA,AZ,10,5,Angel Stadium,579328,Yusei Kikuchi,668678,Zac Gallen
2025-07-12,777132,Final,ATH,TOR,4,3,Sutter Health Park,682052,Jacob Lopez,592332,Kevin Gausman
2025-07-13,777130,Final,BOS,TB,4,1,Fenway Park,678394,Brayan Bello,686752,Ryan Pepiot
2025-07-13,777129,Final,BAL,MIA,1,11,Oriole Park at Camden Yards,687064,Brandon Young,691587,Eury Pérez
2025-07-13,777122,Final,NYY,CHC,1,4,Yankee Stadium,701542,Will Warren,684007,Shota Imanaga
2025-07-13,777128,Final,CIN,COL,4,2,Great American Ball Park,607259,Nick Martinez,596295,Austin Gomber
2025-07-13,777121,Final,DET,SEA,4,8,Comerica Park,656427,Jack Flaherty,669302,Logan Gilbert
2025-07-13,777124,Final,KC,NYM,3,2,Kauffman Stadium,702070,Noah Cameron,605280,Clay Holmes
2025-07-13,777125,Final,HOU,TEX,1,5,Daikin Park,686613,Hunter Brown,543135,Nathan Eovaldi
2025-07-13,777113,Final,MIN,PIT,1,2,Target Field,680573,Simeon Woods Richardson,656605,Mitch Keller
2025-07-13,777120,Final,CWS,CLE,5,6,Rate Field,650644,Aaron Civale,676282,Joey Cantillo
2025-07-13,777123,Final,MIL,WSH,8,1,American Family Field,642547,Freddy Peralta,663623,Jake Irvin
2025-07-13,777118,Final,STL,ATL,5,4,Busch Stadium,543243,Sonny Gray,669721,Davis Daniel
2025-07-13,777119,Final,SF,LAD,2,5,Oracle Park,592662,Robbie Ray,808967,Yoshinobu Yamamoto
2025-07-13,777116,Final,ATH,TOR,6,3,Sutter Health Park,605488,Jeffrey Springs,621244,José Berríos
2025-07-13,777115,Final,LAA,AZ,1,5,Angel Stadium,667755,José Soriano,518876,Merrill Kelly
2025-07-13,777117,Final,SD,PHI,1,2,Petco Park,601713,Nick Pivetta,650911,Cristopher Sánchez
2025-07-18,777101,Final,CHC,BOS,4,1,Wrigley Field,607067,Colin Rea,608337,Lucas Giolito
2025-07-18,777107,Final,PIT,CWS,1,10,PNC Park,663559,Bailey Falter,686563,Jonathan Cannon
2025-07-18,777112,Final,WSH,SD,2,7,Nationals Park,647336,Michael Soroka,656302,Dylan Cease
2025-07-18,777106,Final,PHI,LAA,5,6,Citizens Bank Park,666200,Jesús Luzardo,666171,Ryan Zeferjahn
2025-07-18,777108,Final,TOR,SF,4,0,Rogers Centre,605135,Chris Bassitt,434378,Justin Verlander
2025-07-18,777111,Final,NYM,CIN,4,8,Citi Field,640455,Sean Manaea,666157,Nick Lodolo
2025-07-18,777105,Final,CLE,ATH,8,6,Progressive Field,677944,Slade Cecconi,676664,JP Sears
2025-07-18,777109,Final,MIA,KC,8,7,loanDepot park,645261,Sandy Alcantara,607625,Seth Lugo
2025-07-18,777114,Final,ATL,NYY,7,3,Truist Park,675911,Spencer Strider,641656,Ian Hamilton
2025-07-18,777110,Final,TB,BAL,11,1,George M. Steinbrenner Field,671737,Taj Bradley,450203,Charlie Morton
2025-07-18,777098,Final,TEX,DET,2,0,Globe Life Field,571578,Patrick Corbin,681857,Reese Olson
2025-07-18,777102,Final,COL,MIN,6,4,Coors Field,607536,Kyle Freeland,663978,Chris Paddack
2025-07-18,777100,Final,AZ,STL,7,3,Chase Field,694297,Brandon Pfaadt,669467,Andre Pallante
2025-07-18,777099,Final,SEA,HOU,6,1,T-Mobile Park,622491,Luis Castillo,687888,Brandon Walter
2025-07-18,777103,Final,LAD,MIL,0,2,Dodger Stadium,607192,Tyler Glasnow,682990,Quinn Priester
2025-07-19,777094,Final,TOR,SF,6,3,Rogers Centre,641778,Eric Lauer,657277,Logan Webb
2025-07-19,777092,Final,NYM,CIN,2,5,Citi Field,605280,Clay Holmes,607259,Nick Martinez
2025-07-19,777093,Final,MIA,KC,3,1,loanDepot park,615698,Cal Quantrill,608379,Michael Wacha
2025-07-19,777089,Final,PHI,LAA,9,5,Citizens Bank Park,592836,Taijuan Walker,579328,Yusei Kikuchi
2025-07-19,777090,Final,PIT,CWS,4,10,PNC Park,681347,Mike Burrows,605288,Adrian Houser
2025-07-19,777091,Final,WSH,SD,4,2,Nationals Park,680730,Mitchell Parker,506433,Yu Darvish
2025-07-19,777095,Final,TB,BAL,4,3,George M. Steinbrenner Field,641793,Zack Littell,665152,Dean Kremer
2025-07-19,777088,Final,TEX,DET,4,1,Globe Life Field,677958,Kumar Rocker,672456,Keider Montero
2025-07-19,777104,Final,CLE,ATH,2,8,Progressive Field,671106,Logan Allen,622663,Luis Severino
2025-07-19,777096,Final,CHC,BOS,6,0,Wrigley Field,684007,Shota Imanaga,678394,Brayan Bello
2025-07-19,777081,Final,AZ,STL,10,1,Chase Field,669194,Ryne Nelson,543243,Sonny Gray
2025-07-19,777097,Final,ATL,NYY,9,12,Truist Park,666214,Joey Wentz,701542,Will Warren
2025-07-19,777080,Final,COL,MIN,10,6,Coors Field,622608,Antonio Senzatela,805673,Zebby Matthews
2025-07-19,777085,Final,LAD,MIL,7,8,Dodger Stadium,686218,Emmet Sheehan,642547,Freddy Peralta
2025-07-19,777086,Final,SEA,HOU,7,6,T-Mobile Park,688138,Logan Evans,621121,Lance McCullers Jr.
2025-07-20,777079,Final,TOR,SF,8,6,Rogers Centre,621244,José Berríos,592662,Robbie Ray
2025-07-20,777076,Final,TB,BAL,3,5,George M. Steinbrenner Field,686752,Ryan Pepiot,669432,Trevor Rogers
2025-07-20,777077,Final,WSH,SD,1,8,Nationals Park,669022,MacKenzie Gore,601713,Nick Pivetta
2025-07-20,777078,Final,PHI,LAA,2,8,Citizens Bank Park,624133,Ranger Suárez,667755,José Soriano
2025-07-20,777074,Final,PIT,CWS,2,7,PNC Park,571760,Andrew Heaney,650644,Aaron Civale
2025-07-20,777083,Final,ATL,NYY,2,4,Truist Park,656550,Grant Holmes,573186,Marcus Stroman
2025-07-20,777087,Final,NYM,CIN,3,2,Citi Field,656849,David Peterson,671096,Andrew Abbott
2025-07-20,777084,Final,CLE,ATH,8,2,Progressive Field,668909,Gavin Williams,605488,Jeffrey Springs
2025-07-20,777082,Final,MIA,KC,4,7,loanDepot park,676083,Janson Junk,663460,Kris Bubic
2025-07-20,777075,Final,CHC,BOS,1,6,Wrigley Field,690990,Cade Horton,676979,Garrett Crochet
2025-07-20,777072,Final,COL,MIN,1,7,Coors Field,608566,Germán Márquez,657746,Joe Ryan
2025-07-20,777067,Final,SEA,HOU,3,11,T-Mobile Park,693433,Bryan Woo,686613,Hunter Brown
2025-07-20,777071,Final,AZ,STL,5,3,Chase Field,518876,Merrill Kelly,571945,Miles Mikolas
2025-07-20,777070,Final,LAD,MIL,5,6,Dodger Stadium,477132,Clayton Kershaw,500779,Jose Quintana
2025-07-20,777073,Final,TEX,DET,1,2,Globe Life Field,656641,Jacob Latz,669373,Tarik Skubal
2025-07-21,777068,Final,CLE,BAL,10,5,Progressive Field,676440,Tanner Bibee,608372,Tomoyuki Sugano
2025-07-21,777060,Final,PIT,DET,3,0,PNC Park,694973,Paul Skenes,656427,Jack Flaherty
2025-07-21,777062,Final,MIA,SD,1,2,loanDepot park,691587,Eury Pérez,681190,Randy Vásquez
2025-07-21,777064,Final,WSH,CIN,10,8,Nationals Park,663623,Jake Irvin,663903,Brady Singer
