pitcher_id,date,rolling_fip,starts_in_window
621389,2023-08-15,4.61,4
621389,2023-08-22,4.96,5
621389,2023-08-27,4.75,6
621389,2023-09-02,4.51,7
621389,2023-09-08,5.07,7
621389,2023-09-13,5.9,7
621389,2023-09-18,5.43,7
621389,2023-09-24,6.16,7
621389,2023-09-29,6.21,7
622072,2023-04-11,3.27,1
622072,2023-04-18,3.92,2
622072,2023-05-15,3.47,3
622072,2023-05-21,3.95,4
622072,2023-05-26,4.64,5
622072,2023-05-31,4.53,6
622072,2023-06-17,4.58,7
622072,2023-06-22,4.33,7
622072,2023-07-16,5.36,7
622072,2023-07-21,5.59,7
622072,2023-09-06,6.47,7
622491,2023-04-04,1.27,1
622491,2023-04-10,1.73,2
622491,2023-04-16,2.02,3
622491,2023-04-22,1.65,4
622491,2023-04-28,1.58,5
622491,2023-05-05,2.14,6
622491,2023-05-10,2.48,7
622491,2023-05-16,2.7,7
622491,2023-05-22,3.67,7
622491,2023-05-27,3.52,7
622491,2023-06-02,3.7,7
622491,2023-06-09,3.71,7
622491,2023-06-14,3.72,7
622491,2023-06-21,4.06,7
622491,2023-06-26,4.89,7
622491,2023-07-02,4.39,7
622491,2023-07-07,4.96,7
622491,2023-07-14,5.03,7
622491,2023-07-19,5.72,7
622491,2023-07-24,5.67,7
622491,2023-07-30,4.87,7
622491,2023-08-04,3.93,7
622491,2023-08-11,4.29,7
622491,2023-08-16,4.04,7
622491,2023-08-21,4.11,7
622491,2023-08-27,3.31,7
622491,2023-09-02,2.9,7
622491,2023-09-07,3.86,7
622491,2023-09-13,3.95,7
622491,2023-09-19,3.41,7
622491,2023-09-25,3.18,7
622491,2023-09-30,3.54,7
622663,2023-05-27,1.77,1
622663,2023-06-02,3.71,2
622663,2023-06-08,6.07,3
622663,2023-06-13,7.15,4
622663,2023-06-18,7.11,5
622663,2023-06-24,6.37,6
622663,2023-07-01,5.8,7
622663,2023-07-06,6.92,7
622663,2023-07-17,7.32,7
622663,2023-07-23,6.42,7
622663,2023-07-30,5.77,7
622663,2023-08-04,5.63,7
622663,2023-08-15,6.74,7
622663,2023-08-23,7.89,7
622663,2023-08-28,6.61,7
622663,2023-09-02,5.51,7
622663,2023-09-08,5.84,7
622766,2023-09-19,4.27,1
622766,2023-09-23,4.47,2
623167,2023-04-11,5.47,1
623167,2023-04-17,8.86,2
623167,2023-04-23,5.82,3
623167,2023-07-29,6.9,4
623167,2023-08-04,8.13,5
623167,2023-08-09,8.04,6
623167,2023-08-14,8.04,7
623167,2023-08-20,7.68,7
623167,2023-08-26,6.47,7
623167,2023-09-01,6.53,7
623167,2023-09-06,6.74,7
623167,2023-09-12,6.21,7
623167,2023-09-17,5.45,7
623167,2023-09-23,4.56,7
623167,2023-09-28,4.6,7
624133,2023-05-19,2.02,1
624133,2023-05-24,2.6,2
624133,2023-05-30,3.45,3
624133,2023-06-04,4.0,4
624133,2023-06-09,3.67,5
624133,2023-06-14,3.27,6
624133,2023-06-20,3.06,7
624133,2023-06-27,3.32,7
624133,2023-07-02,3.07,7
624133,2023-07-08,3.49,7
624133,2023-07-15,3.63,7
624133,2023-07-21,4.08,7
624133,2023-07-26,4.24,7
624133,2023-08-01,4.55,7
624133,2023-08-08,4.42,7
624133,2023-08-13,4.94,7
624133,2023-09-03,4.44,7
624133,2023-09-10,4.62,7
624133,2023-09-16,3.92,7
624133,2023-09-21,4.06,7
624133,2023-09-27,4.19,7
628317,2023-04-10,2.27,1
628317,2023-04-20,3.45,2
628317,2023-04-26,4.65,3
628317,2023-06-23,4.52,4
628317,2023-06-28,3.75,5
628317,2023-07-04,3.58,6
628317,2023-07-14,3.45,7
628317,2023-07-19,3.62,7
628317,2023-07-24,3.24,7
628317,2023-07-30,2.88,7
628317,2023-08-05,2.98,7
628317,2023-08-10,3.29,7
628317,2023-08-16,3.55,7
628317,2023-08-23,4.09,7
628317,2023-08-28,4.3,7
628317,2023-09-03,4.78,7
628317,2023-09-09,5.13,7
628317,2023-09-14,5.39,7
628317,2023-09-19,5.28,7
628711,2023-04-04,1.77,1
628711,2023-04-10,1.52,2
628711,2023-04-16,2.27,3
628711,2023-04-21,3.23,4
628711,2023-04-27,4.12,5
628711,2023-05-02,4.65,6
628711,2023-05-07,4.3,7
628711,2023-05-13,4.46,7
628711,2023-05-18,5.18,7
628711,2023-07-01,6.75,7
628711,2023-07-06,6.67,7
628711,2023-07-14,5.44,7
628711,2023-07-19,4.62,7
628711,2023-07-25,5.23,7
628711,2023-08-03,5.63,7
628711,2023-08-08,5.03,7
628711,2023-08-13,3.19,7
628711,2023-08-19,2.88,7
628711,2023-08-26,3.34,7
628711,2023-09-01,4.1,7
630023,2023-06-08,5.52,1
630023,2023-06-18,4.81,2
630023,2023-06-24,4.55,3
630023,2023-07-28,5.6,4
630023,2023-08-02,5.13,5
630023,2023-08-08,4.58,6
630023,2023-08-13,5.78,7
630023,2023-08-19,5.45,7
640455,2023-04-14,3.77,1
640455,2023-04-20,3.05,2
640455,2023-04-29,5.81,3
640455,2023-05-05,6.74,4
640455,2023-05-10,5.57,5
640455,2023-09-12,5.92,6
640455,2023-09-17,5.35,7
640455,2023-09-22,5.55,7
640455,2023-09-27,5.31,7
641154,2023-04-05,2.52,1
641154,2023-04-11,2.94,2
641154,2023-04-16,2.22,3
641154,2023-04-22,2.65,4
641154,2023-04-28,2.74,5
641154,2023-05-04,2.88,6
641154,2023-05-10,2.94,7
641154,2023-05-15,3.31,7
641154,2023-05-21,4.06,7
641154,2023-05-27,4.29,7
641154,2023-06-01,4.76,7
641154,2023-06-07,4.53,7
641154,2023-06-13,4.54,7
641154,2023-06-19,4.21,7
641154,2023-06-24,3.79,7
641154,2023-06-30,2.63,7
641154,2023-07-05,3.08,7
641154,2023-07-15,2.06,7
641154,2023-07-20,2.67,7
641154,2023-07-25,2.67,7
641154,2023-08-01,3.31,7
641154,2023-08-07,3.22,7
641154,2023-08-12,3.25,7
641154,2023-08-18,2.79,7
641154,2023-08-24,3.2,7
641154,2023-08-29,3.51,7
641154,2023-09-04,3.66,7
641154,2023-09-10,3.44,7
641154,2023-09-16,3.16,7
641154,2023-09-22,3.77,7
641154,2023-09-27,4.08,7
641482,2023-04-09,2.07,1
641482,2023-04-14,2.3,2
641482,2023-04-20,3.73,3
641482,2023-04-25,3.4,4
641482,2023-04-30,3.52,5
641482,2023-05-08,4.6,6
641482,2023-05-13,4.37,7
641482,2023-05-18,4.9,7
641482,2023-05-24,5.08,7
641482,2023-05-30,5.24,7
641482,2023-08-05,5.35,7
641540,2023-05-10,2.67,1
641540,2023-05-16,2.36,2
641540,2023-05-22,2.39,3
641540,2023-05-31,2.74,4
641540,2023-06-06,2.51,5
641540,2023-06-12,4.02,6
641540,2023-06-17,4.16,7
641540,2023-06-23,4.46,7
641540,2023-06-28,4.73,7
641540,2023-07-04,4.59,7
641540,2023-07-09,4.4,7
641540,2023-07-17,4.91,7
641540,2023-07-22,4.09,7
641540,2023-07-28,4.61,7
641540,2023-08-02,4.73,7
641540,2023-08-07,4.45,7
641540,2023-08-13,4.63,7
641540,2023-08-19,4.45,7
641540,2023-08-25,4.65,7
641540,2023-08-30,4.7,7
641540,2023-09-11,4.51,7
641540,2023-09-16,4.0,7
641540,2023-09-22,4.27,7
641540,2023-09-27,4.87,7
641540,2023-10-01,4.87,7
641585,2023-05-12,2.47,1
641585,2023-05-17,3.78,2
641585,2023-05-23,6.33,3
641585,2023-05-29,5.51,4
641585,2023-06-04,5.23,5
641585,2023-06-10,5.12,6
641585,2023-06-16,4.97,7
641585,2023-06-23,5.23,7
641585,2023-06-29,5.28,7
641585,2023-07-05,4.27,7
641585,2023-07-14,4.44,7
641585,2023-07-20,4.25,7
641585,2023-07-25,3.86,7
641585,2023-07-31,3.72,7
641585,2023-08-12,3.36,7
641585,2023-08-18,2.96,7
641585,2023-08-24,3.31,7
641585,2023-08-29,3.76,7
641585,2023-09-04,4.08,7
641585,2023-09-10,5.24,7
641585,2023-09-16,5.76,7
641585,2023-09-23,6.43,7
641656,2023-08-09,12.27,1
641656,2023-08-11,8.27,2
641712,2023-08-02,2.6,1
641712,2023-08-09,4.17,2
641712,2023-08-15,5.74,3
641712,2023-08-20,5.58,4
641712,2023-08-26,5.31,5
641712,2023-09-01,5.75,6
641712,2023-09-06,5.46,7
641712,2023-09-11,5.91,7
641712,2023-09-17,5.94,7
641712,2023-09-22,5.37,7
641712,2023-09-28,5.38,7
641745,2023-04-07,3.91,1
641745,2023-04-12,3.85,2
641745,2023-04-18,3.92,3
641745,2023-04-24,4.32,4
641745,2023-04-29,4.71,5
641745,2023-05-05,4.69,6
641745,2023-05-10,5.55,7
641745,2023-05-15,5.55,7
641771,2023-04-09,4.87,1
641771,2023-04-15,7.27,2
641771,2023-04-22,7.22,3
641771,2023-04-29,7.25,4
641778,2023-04-08,4.58,1
641778,2023-04-14,6.91,2
641778,2023-04-19,6.07,3
641778,2023-04-25,5.49,4
641778,2023-05-03,5.65,5
641778,2023-05-09,5.29,6
641778,2023-05-20,5.77,7
641778,2023-09-30,7.02,7
641816,2023-04-09,1.07,1
641816,2023-04-15,2.63,2
641816,2023-04-21,4.44,3
641816,2023-04-27,4.33,4
641927,2023-04-29,3.45,1
641927,2023-05-05,2.83,2
641927,2023-05-11,2.51,3
641927,2023-05-16,3.27,4
641927,2023-05-22,2.97,5
641927,2023-05-28,3.52,6
641927,2023-06-02,3.22,7
641927,2023-06-08,3.12,7
641927,2023-06-14,3.39,7
641927,2023-06-20,4.01,7
641927,2023-06-25,4.18,7
641927,2023-07-01,4.08,7
641927,2023-07-07,3.29,7
641927,2023-07-18,3.53,7
641927,2023-07-23,3.74,7
641927,2023-07-29,3.94,7
641927,2023-08-04,4.07,7
641927,2023-08-09,3.82,7
641927,2023-08-15,4.12,7
641927,2023-08-22,4.78,7
641927,2023-08-27,5.3,7
641927,2023-09-15,5.86,7
641927,2023-09-20,5.54,7
641927,2023-09-26,5.47,7
641927,2023-10-01,4.71,7
642216,2023-08-12,1.65,1
642216,2023-08-21,1.86,2
642216,2023-09-10,3.59,3
642216,2023-09-24,2.77,4
642216,2023-09-29,2.75,5
642232,2023-05-02,3.77,1
642232,2023-05-07,5.09,2
642232,2023-07-09,4.24,3
642232,2023-07-19,3.58,4
642232,2023-07-24,3.83,5
642232,2023-07-30,3.66,6
642232,2023-09-10,3.66,7
642232,2023-09-28,3.43,7
642545,2023-05-31,0.87,1
642545,2023-06-07,1.77,2
642545,2023-06-13,2.07,3
642545,2023-06-28,3.79,4
642545,2023-07-03,5.73,5
642547,2023-04-09,2.44,1
642547,2023-04-15,2.44,2
642547,2023-04-21,3.03,3
642547,2023-04-26,3.58,4
642547,2023-05-02,3.06,5
642547,2023-05-08,3.53,6
642547,2023-05-15,3.39,7
642547,2023-05-21,4.09,7
642547,2023-05-26,4.57,7
642547,2023-06-01,5.06,7
642547,2023-06-06,5.45,7
642547,2023-06-11,5.72,7
642547,2023-06-18,6.07,7
642547,2023-06-24,6.3,7
642547,2023-06-30,5.73,7
642547,2023-07-06,5.46,7
642547,2023-07-15,4.86,7
642547,2023-07-21,4.01,7
642547,2023-07-26,4.89,7
642547,2023-08-01,3.53,7
642547,2023-08-07,3.22,7
642547,2023-08-13,2.85,7
642547,2023-08-19,2.71,7
642547,2023-08-26,2.21,7
642547,2023-09-01,2.44,7
642547,2023-09-06,1.63,7
642547,2023-09-12,2.42,7
642547,2023-09-18,2.5,7
642547,2023-09-24,2.83,7
643493,2023-05-27,3.27,1
643493,2023-07-05,8.77,2
643493,2023-07-08,5.07,3
643493,2023-07-15,6.57,4
643493,2023-08-09,6.01,5
645261,2023-04-04,4.68,1
645261,2023-04-10,3.34,2
645261,2023-04-16,3.75,3
645261,2023-04-26,3.43,4
645261,2023-05-02,3.73,5
645261,2023-05-07,4.17,6
645261,2023-05-13,3.59,7
645261,2023-05-19,3.49,7
645261,2023-05-24,3.65,7
645261,2023-05-30,3.81,7
645261,2023-06-04,4.12,7
645261,2023-06-10,3.57,7
645261,2023-06-16,3.48,7
645261,2023-06-21,4.14,7
645261,2023-06-27,3.92,7
645261,2023-07-02,3.84,7
645261,2023-07-07,3.94,7
645261,2023-07-14,3.8,7
645261,2023-07-19,4.56,7
645261,2023-07-26,4.39,7
645261,2023-08-01,3.83,7
645261,2023-08-06,3.79,7
645261,2023-08-12,4.43,7
645261,2023-08-18,3.66,7
645261,2023-08-23,4.21,7
645261,2023-08-29,4.14,7
645261,2023-09-03,4.06,7
647336,2023-06-04,6.44,1
647336,2023-06-30,8.75,2
647336,2023-07-05,7.42,3
647336,2023-07-21,6.81,4
647336,2023-09-05,6.42,5
650633,2023-08-24,6.77,1
650633,2023-08-29,4.77,2
650633,2023-09-03,2.92,3
650633,2023-09-09,2.46,4
650633,2023-09-14,1.88,5
650633,2023-09-20,1.6,6
650633,2023-09-26,1.13,7
650633,2023-10-01,1.32,7
650644,2023-04-07,2.84,1
650644,2023-06-02,2.48,2
650644,2023-06-08,2.59,3
650644,2023-06-14,3.31,4
650644,2023-06-20,4.19,5
650644,2023-06-25,4.31,6
650644,2023-07-02,4.05,7
650644,2023-07-07,4.28,7
650644,2023-07-14,3.97,7
650644,2023-07-19,4.32,7
650644,2023-07-25,3.92,7
650644,2023-07-30,3.22,7
650644,2023-08-05,2.95,7
650644,2023-08-11,2.84,7
650644,2023-08-16,2.68,7
650644,2023-08-23,2.94,7
650644,2023-08-29,2.59,7
650644,2023-09-04,2.74,7
650644,2023-09-09,2.4,7
650644,2023-09-14,2.96,7
650644,2023-09-20,3.54,7
650644,2023-09-29,3.65,7
650911,2023-06-17,2.35,1
650911,2023-06-24,1.95,2
650911,2023-06-30,2.82,3
650911,2023-07-06,3.17,4
650911,2023-07-14,3.55,5
650911,2023-07-19,4.13,6
650911,2023-07-24,3.92,7
650911,2023-07-30,4.24,7
650911,2023-08-05,4.63,7
650911,2023-08-11,4.88,7
650911,2023-08-19,5.42,7
650911,2023-08-25,4.94,7
650911,2023-08-30,4.44,7
650911,2023-09-08,4.61,7
650911,2023-09-13,4.28,7
650911,2023-09-19,3.89,7
650911,2023-09-24,3.83,7
656222,2023-04-17,1.27,1
656222,2023-05-10,5.87,2
656222,2023-05-16,4.55,3
656222,2023-05-21,3.82,4
656222,2023-05-26,4.91,5
656222,2023-06-13,4.61,6
656222,2023-08-09,4.25,7
656232,2023-05-13,7.34,1
656232,2023-05-19,5.75,2
656232,2023-05-24,4.29,3
656232,2023-05-30,5.66,4
656232,2023-06-05,5.05,5
656232,2023-06-11,5.14,6
656232,2023-06-17,5.52,7
656232,2023-07-04,5.44,7
656232,2023-07-09,5.31,7
656232,2023-07-19,5.51,7
656232,2023-07-24,4.76,7
656232,2023-07-30,5.6,7
656234,2023-07-18,3.77,1
656234,2023-07-24,3.27,2
656288,2023-04-19,2.27,1
656288,2023-04-25,4.14,2
656288,2023-05-04,4.18,3
656288,2023-05-10,4.74,4
656288,2023-05-17,5.06,5
656288,2023-05-23,5.11,6
656288,2023-05-29,4.73,7
656288,2023-06-04,5.04,7
656288,2023-06-11,4.93,7
656288,2023-06-17,5.11,7
656288,2023-06-24,4.88,7
656288,2023-06-30,4.21,7
656288,2023-07-07,4.1,7
656288,2023-07-17,5.34,7
656288,2023-07-25,4.74,7
656288,2023-08-27,4.4,7
656288,2023-09-02,3.63,7
656288,2023-09-08,3.37,7
656288,2023-09-15,3.67,7
656288,2023-09-21,3.88,7
656288,2023-09-27,2.74,7
656302,2023-04-05,0.58,1
656302,2023-04-10,2.83,2
656302,2023-04-16,2.96,3
656302,2023-04-22,3.27,4
656302,2023-04-27,3.61,5
656302,2023-05-03,3.99,6
656302,2023-05-08,4.26,7
656302,2023-05-13,5.0,7
656302,2023-05-18,4.5,7
656302,2023-05-23,4.73,7
656302,2023-05-28,4.95,7
656302,2023-06-03,4.95,7
656302,2023-06-09,4.46,7
656302,2023-06-15,4.23,7
656302,2023-06-20,3.76,7
656302,2023-06-26,3.88,7
656302,2023-07-01,3.45,7
656302,2023-07-07,3.08,7
656302,2023-07-16,2.79,7
656302,2023-07-22,2.87,7
656302,2023-07-27,2.44,7
656302,2023-08-02,2.62,7
656302,2023-08-07,3.16,7
656302,2023-08-13,3.61,7
656302,2023-08-20,3.41,7
656302,2023-08-25,3.78,7
656302,2023-08-30,3.87,7
656302,2023-09-05,4.54,7
656302,2023-09-12,5.57,7
656302,2023-09-17,4.4,7
656302,2023-09-23,4.46,7
656302,2023-09-29,4.1,7
656412,2023-05-13,8.41,1
656412,2023-05-20,6.93,2
656412,2023-05-25,6.08,3
656412,2023-05-30,4.98,4
656412,2023-07-07,4.5,5
656412,2023-07-23,4.85,6
656412,2023-08-09,4.81,7
656412,2023-08-15,4.75,7
656412,2023-08-21,4.19,7
656412,2023-08-27,4.33,7
656412,2023-09-05,5.19,7
656427,2023-04-07,6.47,1
656427,2023-04-12,6.07,2
656427,2023-04-17,5.36,3
656427,2023-04-23,5.43,4
656427,2023-04-28,5.1,5
656427,2023-05-04,5.08,6
656427,2023-05-09,5.34,7
656427,2023-05-15,5.51,7
656427,2023-05-21,4.67,7
656427,2023-05-27,4.64,7
656427,2023-06-02,4.09,7
656427,2023-06-07,3.91,7
656427,2023-06-13,3.64,7
656427,2023-06-19,3.45,7
656427,2023-07-01,2.8,7
656427,2023-07-06,3.09,7
656427,2023-07-16,2.96,7
656427,2023-07-21,3.27,7
656427,2023-07-26,3.75,7
656427,2023-08-03,4.06,7
656427,2023-08-09,3.65,7
656427,2023-08-15,3.98,7
656427,2023-08-27,4.6,7
656427,2023-09-03,5.01,7
656427,2023-09-09,5.28,7
656427,2023-09-15,5.23,7
656557,2023-04-08,7.07,1
656557,2023-04-14,4.97,2
656557,2023-04-20,4.48,3
656557,2023-04-26,4.17,4
656557,2023-05-02,4.08,5
656557,2023-05-07,4.3,6
656557,2023-05-15,4.01,7
656557,2023-05-22,3.67,7
656557,2023-05-28,3.53,7
656557,2023-06-04,3.99,7
656557,2023-06-10,3.98,7
656557,2023-06-16,4.44,7
656557,2023-08-22,4.14,7
656557,2023-08-27,4.81,7
656557,2023-09-02,5.0,7
656557,2023-09-08,5.33,7
656557,2023-09-14,4.99,7
656557,2023-09-19,4.8,7
656557,2023-09-26,4.8,7
656557,2023-10-01,5.25,7
656605,2023-04-05,5.2,1
656605,2023-04-11,3.35,2
656605,2023-04-16,4.34,3
656605,2023-04-21,4.62,4
656605,2023-04-27,4.21,5
656605,2023-05-03,3.58,6
656605,2023-05-08,3.22,7
656605,2023-05-14,2.74,7
656605,2023-05-20,2.4,7
656605,2023-05-26,2.0,7
656605,2023-05-31,2.14,7
656605,2023-06-06,1.94,7
656605,2023-06-11,2.82,7
656605,2023-06-17,3.29,7
656605,2023-06-22,3.86,7
656605,2023-06-28,4.17,7
656605,2023-07-03,4.07,7
656605,2023-07-08,3.75,7
656605,2023-07-18,4.21,7
656605,2023-07-23,4.36,7
656605,2023-07-28,4.9,7
656605,2023-08-03,4.76,7
656605,2023-08-08,5.46,7
656605,2023-08-13,5.83,7
656605,2023-08-19,5.51,7
656605,2023-08-25,4.85,7
656605,2023-09-01,3.88,7
656605,2023-09-08,3.34,7
656605,2023-09-14,3.71,7
656605,2023-09-20,3.09,7
656605,2023-09-26,3.36,7
656629,2023-04-09,16.98,1
656629,2023-04-15,9.18,2
656629,2023-04-21,9.21,3
656629,2023-04-26,8.11,4
656629,2023-05-02,7.32,5
656629,2023-05-07,6.58,6
656629,2023-05-12,7.49,7
656629,2023-05-19,6.08,7
656629,2023-05-24,5.46,7
656629,2023-05-29,4.28,7
656629,2023-06-04,4.56,7
656629,2023-06-10,4.36,7
656629,2023-06-16,4.29,7
656629,2023-06-21,3.24,7
656629,2023-06-27,3.27,7
656629,2023-07-14,4.61,7
656629,2023-07-20,6.37,7
656629,2023-07-25,6.14,7
656629,2023-07-30,7.52,7
656629,2023-08-05,8.92,7
656629,2023-08-11,8.59,7
656629,2023-08-18,8.8,7
656629,2023-08-23,9.5,7
656629,2023-08-28,8.19,7
656629,2023-09-03,8.04,7
656629,2023-09-20,7.86,7
656731,2023-04-07,4.27,1
656731,2023-04-12,3.72,2
656731,2023-04-18,4.58,3
656731,2023-04-23,5.7,4
656731,2023-05-01,5.91,5
656731,2023-05-06,5.55,6
656731,2023-05-12,5.36,7
656731,2023-05-18,5.33,7
656731,2023-05-23,5.56,7
656731,2023-05-28,5.83,7
656731,2023-06-03,5.0,7
656731,2023-06-09,4.64,7
656731,2023-06-16,4.82,7
656731,2023-06-21,4.69,7
656731,2023-08-05,4.95,7
656731,2023-08-11,5.43,7
656731,2023-08-16,4.51,7
656731,2023-08-22,4.94,7
656731,2023-08-28,5.51,7
656731,2023-09-03,4.77,7
656731,2023-09-10,5.43,7
656731,2023-09-16,5.27,7
656731,2023-09-22,5.08,7
656731,2023-09-30,5.31,7
656756,2023-04-08,2.67,1
656756,2023-04-13,2.02,2
656756,2023-04-18,2.23,3
656756,2023-04-24,2.82,4
656756,2023-04-29,2.7,5
656756,2023-05-05,2.58,6
656756,2023-05-10,2.78,7
656756,2023-05-16,3.56,7
656756,2023-05-22,4.34,7
656756,2023-05-28,4.89,7
656756,2023-06-03,4.53,7
656756,2023-06-09,4.86,7
656756,2023-06-14,4.86,7
656756,2023-06-20,4.53,7
656756,2023-06-27,3.5,7
656756,2023-07-02,3.15,7
656756,2023-07-07,2.76,7
656756,2023-07-18,2.96,7
656756,2023-07-23,2.73,7
656756,2023-07-28,3.27,7
656756,2023-08-04,3.97,7
656756,2023-08-09,4.3,7
656756,2023-08-15,4.37,7
656756,2023-08-21,4.01,7
656756,2023-08-27,3.61,7
656756,2023-09-02,3.66,7
656756,2023-09-08,3.81,7
656756,2023-09-13,3.69,7
656756,2023-09-18,3.51,7
656756,2023-09-23,2.99,7
656756,2023-09-28,3.27,7
656818,2023-04-09,4.77,1
656818,2023-04-14,5.77,2
656849,2023-04-05,4.47,1
656849,2023-04-11,5.94,2
656849,2023-04-17,4.5,3
656849,2023-04-22,5.45,4
656849,2023-04-28,5.53,5
656849,2023-05-09,5.29,6
656849,2023-05-15,5.03,7
656849,2023-06-27,4.83,7
656849,2023-07-02,4.21,7
656849,2023-07-08,4.61,7
656849,2023-08-04,3.98,7
656849,2023-08-09,3.84,7
656849,2023-08-15,4.03,7
656849,2023-08-21,4.87,7
656849,2023-08-27,5.71,7
656849,2023-09-02,5.44,7
656849,2023-09-09,5.5,7
656849,2023-09-15,4.99,7
656849,2023-09-21,4.62,7
656849,2023-09-28,4.5,7
656876,2023-04-09,0.94,1
656876,2023-04-14,0.96,2
656876,2023-04-19,2.52,3
656876,2023-04-25,2.46,4
656876,2023-04-30,2.45,5
656876,2023-05-06,2.89,6
656876,2023-05-11,2.79,7
657006,2023-04-08,1.1,1
657006,2023-04-14,2.69,2
657006,2023-04-19,3.58,3
657006,2023-04-25,3.47,4
657006,2023-04-30,3.3,5
657006,2023-05-05,3.3,6
657006,2023-05-10,3.11,7
657006,2023-05-16,3.48,7
657006,2023-05-21,3.11,7
657006,2023-05-26,2.65,7
657006,2023-05-31,2.44,7
657006,2023-06-17,2.45,7
657006,2023-06-24,2.64,7
657006,2023-06-30,2.48,7
657006,2023-07-05,2.24,7
657006,2023-07-16,2.6,7
657006,2023-07-21,3.24,7
657006,2023-07-27,3.14,7
657006,2023-08-01,3.53,7
657006,2023-08-06,3.36,7
657006,2023-08-12,3.94,7
657006,2023-08-19,4.08,7
657006,2023-08-24,3.74,7
657006,2023-08-29,3.49,7
657006,2023-09-04,3.47,7
657006,2023-09-09,2.7,7
657006,2023-09-15,2.42,7
657006,2023-09-20,2.68,7
657006,2023-09-26,2.39,7
657140,2023-04-16,7.27,1
657140,2023-04-22,4.31,2
657140,2023-04-27,5.76,3
657140,2023-05-03,4.77,4
657140,2023-09-11,4.45,5
657140,2023-09-18,4.42,6
657277,2023-04-05,4.6,1
657277,2023-04-10,3.27,2
657277,2023-04-17,4.27,3
657277,2023-04-22,4.16,4
657277,2023-04-27,3.95,5
657277,2023-05-03,3.88,6
657277,2023-05-09,3.98,7
657277,2023-05-14,3.55,7
657277,2023-05-20,3.83,7
657277,2023-05-27,3.31,7
657277,2023-06-02,2.83,7
657277,2023-06-07,2.92,7
657277,2023-06-12,3.14,7
657277,2023-06-18,3.25,7
657277,2023-06-23,3.46,7
657277,2023-06-28,3.53,7
657277,2023-07-03,3.49,7
657277,2023-07-09,3.56,7
657277,2023-07-17,3.03,7
657277,2023-07-22,3.02,7
657277,2023-07-28,2.94,7
657277,2023-08-02,3.08,7
657277,2023-08-07,2.72,7
657277,2023-08-13,2.68,7
657277,2023-08-19,2.92,7
657277,2023-08-25,3.43,7
657277,2023-08-30,3.49,7
657277,2023-09-04,2.94,7
657277,2023-09-09,3.0,7
657277,2023-09-15,3.04,7
657277,2023-09-20,3.05,7
657277,2023-09-25,3.13,7
657376,2023-04-07,8.97,1
657376,2023-04-12,6.57,2
657376,2023-04-18,6.27,3
657376,2023-04-23,5.92,4
657376,2023-04-28,5.82,5
657376,2023-05-03,5.43,6
657376,2023-05-09,5.04,7
657376,2023-05-14,4.46,7
657376,2023-05-19,4.29,7
657376,2023-05-25,3.79,7
657376,2023-05-31,3.55,7
657376,2023-06-06,2.88,7
657376,2023-06-11,3.54,7
657376,2023-06-18,3.72,7
657376,2023-06-23,3.68,7
657376,2023-06-29,3.7,7
657376,2023-07-04,3.94,7
657376,2023-07-15,4.31,7
657376,2023-07-21,4.68,7
657376,2023-07-29,4.37,7
657376,2023-08-03,4.65,7
657376,2023-08-08,4.5,7
657376,2023-08-14,4.63,7
657376,2023-08-20,5.05,7
657376,2023-08-26,4.75,7
657376,2023-08-31,4.36,7
657376,2023-09-06,4.19,7
657376,2023-09-14,3.41,7
657376,2023-09-19,3.98,7
657376,2023-09-25,4.69,7
657376,2023-09-30,4.44,7
657514,2023-07-07,0.27,1
657514,2023-07-17,1.17,2
657514,2023-07-23,1.77,3
657514,2023-07-30,1.27,4
657514,2023-08-06,2.14,5
657571,2023-08-19,-0.73,1
657571,2023-08-24,1.27,2
657571,2023-08-27,2.94,3
657571,2023-09-19,3.77,4
657571,2023-09-22,5.07,5
657571,2023-09-26,5.27,6
657746,2023-04-08,4.44,1
657746,2023-04-13,3.52,2
657746,2023-04-19,3.06,3
657746,2023-04-25,3.63,4
657746,2023-05-02,3.11,5
657746,2023-05-07,2.93,6
657746,2023-05-13,2.79,7
657746,2023-05-19,2.25,7
657746,2023-05-24,2.0,7
657746,2023-05-30,2.05,7
657746,2023-06-04,2.24,7
657746,2023-06-10,2.46,7
657746,2023-06-16,2.61,7
657746,2023-06-22,3.12,7
657746,2023-06-27,3.11,7
657746,2023-07-03,4.82,7
657746,2023-07-09,4.78,7
657746,2023-07-16,4.58,7
657746,2023-07-21,5.01,7
657746,2023-07-26,5.29,7
657746,2023-08-02,5.63,7
657746,2023-08-26,8.09,7
657746,2023-09-01,6.36,7
657746,2023-09-06,6.47,7
657746,2023-09-12,5.97,7
657746,2023-09-18,5.85,7
657746,2023-09-24,6.02,7
657746,2023-09-29,4.74,7
657756,2023-05-09,10.67,1
657756,2023-05-15,7.57,2
657756,2023-05-21,6.48,3
657756,2023-05-26,7.05,4
657756,2023-06-01,7.06,5
657756,2023-06-07,6.2,6
657756,2023-06-12,5.71,7
657756,2023-06-17,4.33,7
657756,2023-06-27,5.81,7
657756,2023-07-02,6.06,7
657756,2023-07-08,6.3,7
657756,2023-07-15,6.15,7
658648,2023-08-26,2.02,1
658648,2023-08-31,2.79,2
658648,2023-09-05,2.56,3
658648,2023-09-11,3.71,4
658648,2023-10-01,5.3,5
659275,2023-06-06,0.6,1
659275,2023-06-11,2.1,2
