pitcher_id,name,team,ip,era,fip,k,bb,hbp,hr,games_started
628708,Yunior Marte,Cincinnati Reds,26.0,6.92,5.63,23,15,0,5,0
664208,Phil Maton,Chicago Cubs,35.3,4.58,5.63,30,18,5,6,0
664875,Justin Lawrence,Pittsburgh Pirates,59.7,6.49,5.64,45,33,7,9,0
621199,Matt Bowman,St. Paul Saints,7.7,2.35,5.65,6,4,2,1,0
542882,Matt Andriese,Jacksonville Jumbo Shrimp,6.0,6.0,5.67,7,1,0,2,0
650960,Daniel Duarte,Caneros de los Mochis,4.0,2.25,5.67,3,1,0,1,0
656657,Zach Logue,Los Angeles Dodgers,2.0,18.0,5.67,4,0,0,1,0
683004,Jack Leiter,Texas Rangers,35.7,8.83,5.67,31,17,3,7,6
676106,Emerson Hancock,Seattle Mariners,60.7,4.75,5.69,39,19,6,12,12
805673,Zebby Matthews,Minnesota Twins,37.7,6.69,5.72,43,11,2,11,9
612434,Miguel Castro,Toros del Este,13.7,5.93,5.73,8,3,1,3,0
678368,Valente Bellozo,Colorado Rockies,68.7,3.67,5.73,44,21,2,15,13
676614,Bryan Sammons,Toledo Mud Hens,27.3,3.62,5.81,18,9,1,6,0
672782,Yoendrys Gómez,Tampa Bay Rays,11.3,3.97,5.82,10,7,1,2,0
673929,Jordan Leasure,Chicago White Sox,31.3,6.32,5.82,26,18,1,6,0
676680,Tom Cosgrove,Sugar Land Space Cowboys,14.7,11.66,5.83,15,6,4,3,0
671106,Logan Allen,Cleveland Guardians,97.3,5.73,5.87,79,41,4,22,20
689672,Drew Thorpe,Chicago White Sox,44.3,5.48,5.88,25,21,1,8,9
672851,Joan Adon,Rochester Red Wings,10.7,6.75,5.89,6,4,1,2,1
676974,Max Meyer,Miami Marlins,57.0,5.68,5.91,46,19,3,14,11
661269,Vladimir Gutierrez,Yaquis de Obregon,4.0,6.75,5.92,4,2,0,1,0
680686,Josiah Gray,Washington Nationals,8.3,14.04,5.93,9,5,0,2,2
571539,Matt Carasiti,Gwinnett Stripers,8.7,10.38,5.94,7,3,1,2,0
656232,Brandon Bielak,Reno Aces,17.3,5.71,5.94,9,7,2,3,0
624647,Victor González,Tomateros de Culiacan,23.3,3.86,5.96,11,13,3,3,0
554431,Tyler Matzek,Memphis Redbirds,10.0,9.9,5.97,10,3,0,3,0
668873,Caleb Kilian,Sacramento River Cats,10.7,4.22,5.98,7,6,0,2,1
621016,Jose Cuas,Kansas City Royals,13.3,7.43,6.02,14,6,3,3,0
666277,George Soriano,Washington Nationals,29.3,6.75,6.03,29,13,4,7,0
543518,Scott McGough,Athletics,32.7,7.44,6.05,25,21,1,6,2
657024,Erik Swanson,Toronto Blue Jays,39.3,5.03,6.07,37,14,1,11,0
620982,Ricardo Pinto,Tiburones de La Guaira,10.7,10.97,6.08,8,5,2,2,0
656271,Brock Burke,Cincinnati Reds,13.7,9.22,6.1,16,9,2,3,0
593334,Domingo Germán,Toros de Tijuana,20.7,7.84,6.12,18,13,2,4,2
518617,Jake Diekman,Atlanta Braves,32.0,5.63,6.14,40,24,4,7,0
630023,Yonny Chirinos,Jacksonville Jumbo Shrimp,30.0,6.3,6.14,25,13,3,7,6
685299,Tanner Gordon,Colorado Rockies,34.3,8.65,6.14,26,6,2,10,8
519043,Matt Moore,Worcester Red Sox,48.3,5.03,6.17,41,26,2,11,0
605447,Jordan Romano,Los Angeles Angels,13.7,6.59,6.17,13,4,1,4,0
641582,Matt Foster,Mexico Rojo,6.7,2.7,6.17,4,5,0,1,1
659275,Dinelson Lamet,Aguilas Cibaenas,4.3,2.08,6.17,3,2,0,1,0
677955,Jaden Hill,Colorado Rockies,10.7,5.06,6.17,6,4,2,2,0
680891,Jack Neely,Chicago Cubs,6.0,9.0,6.17,7,2,0,2,0
681871,Eli Villalobos,Aguilas de Mexicali,4.3,2.08,6.17,3,2,0,1,0
686796,Blake Walston,Arizona Diamondbacks,18.3,4.42,6.17,18,10,3,4,2
687134,Bradley Blalock,Miami Marlins,1.0,0.0,6.17,0,1,0,0,0
687145,Evan Justice,Albuquerque Isotopes,0.3,0.0,6.17,1,1,0,0,0
687396,Brent Headrick,New York Yankees,3.0,3.0,6.17,5,2,0,1,0
703231,James Meeker,Biloxi Shuckers,1.0,0.0,6.17,0,1,0,0,0
605182,Mike Clevinger,Indianapolis Indians,16.0,6.75,6.23,15,9,0,4,4
800049,Adam Mazur,Miami Marlins,33.7,7.49,6.23,22,21,2,6,8
542585,José Cisnero,Los Angeles Angels,15.7,6.89,6.24,17,8,2,4,0
621389,Ty Blach,Round Rock Express,71.3,6.94,6.27,36,18,6,17,12
681066,Ky Bush,Chicago White Sox,17.7,5.6,6.28,11,16,1,2,4
656848,Michael Petersen,Miami Marlins,14.0,6.43,6.31,11,8,1,3,0
608678,Dominic Leone,Chicago White Sox,19.0,6.63,6.33,17,14,0,4,0
606149,Giovanny Gallegos,Oklahoma City Comets,20.7,6.53,6.36,21,10,0,6,0
669796,Jose E. Hernandez,Toros de Tijuana,5.3,3.38,6.36,4,4,0,1,0
680736,Justin Wrobleski,Los Angeles Dodgers,36.3,5.7,6.36,26,16,1,9,6
674072,Tommy Henry,Reno Aces,38.3,7.04,6.38,30,18,4,9,7
691951,Sam Aldegheri,Los Angeles Angels,13.0,4.85,6.4,10,10,2,2,3
606160,Rafael Montero,Detroit Tigers,38.3,4.7,6.41,23,19,3,8,0
694646,Chayce McDermott,Baltimore Orioles,4.0,6.75,6.42,3,2,0,1,1
600986,Thyago Vieira,Reno Aces,22.3,5.64,6.44,25,13,2,6,0
592288,Kent Emanuel,Diablos Rojos del Mexico,17.7,6.62,6.45,12,7,3,4,0
541640,Erasmo Ramírez,St. Paul Saints,20.7,4.35,6.46,15,10,1,5,0
663474,Triston McKenzie,El Paso Chihuahuas,75.7,5.11,6.46,74,49,1,19,16
676604,Tyler Zuber,Miami Marlins,3.3,2.7,6.47,4,2,0,1,0
681217,Chase Silseth,Los Angeles Angels,8.0,6.75,6.55,12,4,0,3,2
641745,Brad Keller,Philadelphia Phillies,16.7,4.86,6.59,13,6,0,5,2
682227,Brandon Williamson,Cincinnati Reds,14.3,3.77,6.59,12,5,2,4,3
489119,Wade Miley,Cincinnati Reds,7.0,6.43,6.6,2,4,1,1,2
666204,Dany Jiménez,Tigres del Licey,25.7,4.91,6.6,25,19,1,6,0
701643,Grant Hartwig,St. Paul Saints,6.7,6.75,6.62,4,4,2,1,0
669422,Matt Sauer,Oklahoma City Comets,16.3,7.71,6.66,9,11,1,3,0
622786,Jesus Tinoco,Miami Marlins,10.0,8.1,6.67,9,7,2,2,0
621051,Steven Wilson,Tampa Bay Rays,34.7,5.71,6.72,34,26,3,8,0
656420,J.P. Feyereisen,Jaguares de Nayarit,11.0,8.18,6.72,9,5,1,3,0
678906,Kai-Wei Teng,Houston Astros,11.0,9.82,6.72,7,8,1,2,0
682052,Jacob Lopez,Athletics,10.3,5.23,6.75,8,7,2,2,1
670241,Darius Vines,Columbus Clingstones,13.7,8.56,6.76,9,4,1,4,2
663765,Jake Woodford,Durham Bulls,8.3,10.8,6.77,7,5,1,2,2
681402,Gus Varland,Washington Nationals,6.0,3.0,6.84,3,4,1,1,0
687924,Julian Aguiar,Cincinnati Reds,31.7,6.25,6.87,19,12,5,8,7
592836,Taijuan Walker,Philadelphia Phillies,83.7,7.1,6.95,58,37,3,24,15
676272,Bobby Miller,Los Angeles Dodgers,56.0,8.52,6.97,52,30,2,17,13
668868,Zack Thompson,Memphis Redbirds,17.0,9.53,6.99,20,8,1,6,2
690544,Bailey Horn,Detroit Tigers,18.0,6.5,7.0,13,10,0,5,0
670871,Guillo Zuñiga,Seattle Mariners,17.7,5.09,7.02,12,8,1,5,0
676617,Riley O'Brien,St. Louis Cardinals,8.0,11.25,7.05,11,8,1,2,0
656794,Sean Newcomb,Chicago White Sox,10.0,6.3,7.07,7,8,1,2,0
682989,Victor Mederos,Los Angeles Angels,5.3,11.81,7.11,5,6,0,1,0
622608,Antonio Senzatela,Colorado Rockies,12.3,6.57,7.14,7,8,0,3,3
622088,Tejay Antone,Louisville Bats,2.0,4.5,7.17,2,4,0,0,0
448179,Rich Hill,Kansas City Royals,3.7,4.91,7.26,5,3,1,1,0
656186,Dan Altavilla,St. Paul Saints,3.7,14.73,7.26,5,3,1,1,1
682610,Roddery Muñoz,Houston Astros,82.7,6.53,7.27,70,42,5,26,17
606965,Chris Devenski,Indianapolis Indians,26.7,6.75,7.33,24,14,0,9,0
640470,Adbert Alzolay,Leones del Caracas,17.3,4.67,7.38,13,6,1,6,0
680897,Nick Nastrini,Oklahoma City Comets,35.7,7.07,7.38,26,36,1,7,8
543766,Bryan Shaw,Tacoma Rainiers,4.0,9.0,7.42,4,4,0,1,0
456501,Johnny Cueto,Leones del Escogido,11.3,7.15,7.49,6,3,0,4,2
663321,Nick Hernandez,Athletics,8.0,7.88,7.55,10,1,0,4,0
681982,Grant Anderson,Milwaukee Brewers,26.7,8.1,7.6,29,10,1,11,0
814005,Jake Bloss,Toronto Blue Jays,11.7,6.94,7.63,11,3,0,5,3
623451,Jackson Stephens,Gwinnett Stripers,3.3,2.7,7.67,2,1,1,1,0
642834,Jonathan Bermudez,Gigantes de Carolina,6.7,8.1,7.67,4,2,2,2,1
664123,Scott Effross,Toledo Mud Hens,3.3,5.4,7.67,2,2,0,1,0
666720,Yerry Rodríguez,Somerset Patriots,17.0,6.88,7.7,12,11,1,5,0
608566,Germán Márquez,Colorado Rockies,4.0,6.75,7.92,3,4,0,1,1
694350,Zach Brzykcy,Miami Marlins,5.7,14.29,7.94,4,3,0,2,0
543238,Anthony Gose,Mexico Verde,4.3,10.38,8.02,4,1,0,2,0
527054,Julio Teheran,Toros de Tijuana,2.7,13.5,8.05,3,2,0,1,1
663462,Isaiah Campbell,Reno Aces,6.7,16.2,8.12,6,2,0,3,0
641726,Daulton Jefferies,Indianapolis Indians,4.7,17.36,8.31,4,2,0,2,1
668676,Zach Plesac,Navegantes del Magallanes,12.0,8.25,8.42,5,7,0,4,3
669391,Owen White,Charlotte Knights,3.0,24.0,8.5,0,1,0,1,0
681347,Mike Burrows,Houston Astros,3.3,2.7,8.57,2,3,0,1,0
605335,Brandon Leibrandt,Louisville Bats,6.3,9.95,8.7,5,2,0,3,0
676714,Brandon Hughes,Iowa Cubs,17.7,8.15,8.72,21,10,2,8,2
622259,Trey Wingenter,Chicago Cubs,2.3,27.0,8.74,3,2,0,1,0
641149,Wes Parsons,Cleveland Guardians,5.0,10.8,8.77,2,2,0,2,0
642216,Allan Winans,New York Yankees,7.7,15.26,8.78,4,4,0,3,2
669169,Jonathan Heasley,Omaha Storm Chasers,5.3,16.88,8.8,4,3,1,2,0
502179,Paolo Espino,Panama,8.7,8.31,9.06,3,5,1,3,1
666208,Alex Speas,Diablos Rojos del Mexico,2.0,4.5,9.17,2,1,0,1,0
622694,Elieser Hernández,Gwinnett Stripers,9.7,8.38,9.59,6,3,0,5,1
670766,Darren McCaughan,Louisville Bats,6.0,9.0,10.17,1,6,0,2,0
702674,Caden Dana,Los Angeles Angels,10.3,9.58,10.24,8,7,1,5,3
681806,Andrew Wantz,Tampa Bay Rays,1.3,6.75,10.67,3,1,0,1,0
621399,Brady Feigl,Aguilas Cibaenas,1.7,32.4,10.97,0,0,0,1,0
694462,Hurston Waldrep,Atlanta Braves,7.0,16.71,11.74,3,8,1,3,2
686751,Seth Johnson,Philadelphia Phillies,2.3,34.71,12.6,0,3,0,1,1
675650,Michael Mercado,Philadelphia Phillies,13.0,11.08,12.94,10,9,1,9,2
666207,Riley Pint,El Paso Chihuahuas,3.3,21.6,13.07,7,5,2,2,0
595928,John Curtiss,Reno Aces,2.3,15.43,13.46,1,0,0,2,0
691441,Cristian Mena,Arizona Diamondbacks,3.0,12.0,13.5,2,3,0,2,1
643493,Austin Pruitt,Las Vegas Aviators,4.3,12.46,13.79,1,3,0,3,0
686294,Amos Willingham,Houston Astros,1.0,18.0,14.17,1,0,0,1,0
640454,Matt Krook,Athletics,1.0,18.0,15.17,2,1,0,1,0
679358,Eric Orze,Minnesota Twins,1.7,21.6,15.17,1,2,1,1,0
685314,Andrew Saalfrank,Arizona Diamondbacks,1.0,36.0,15.17,0,4,0,0,0
686654,Ty Adcock,San Diego Padres,4.3,14.54,15.17,3,2,0,4,0
670161,Parker Dunshee,Rochester Red Wings,2.3,19.29,15.6,3,2,1,2,0
680742,Jonathan Bowlan,Philadelphia Phillies,2.7,13.5,18.92,3,3,0,3,1
641401,Connor Brogdon,Cleveland Guardians,2.0,27.0,22.17,3,6,0,2,0
656458,Lucas Gilbreath,Albuquerque Isotopes,1.0,54.0,22.17,0,1,1,1,0
680689,Lyon Richardson,Louisville Bats,0.7,27.0,24.17,1,1,0,1,0
668874,Blair Henley,Corpus Christi Hooks,0.3,135.0,39.17,0,3,1,0,1
677076,Clayton Andrews,Tigres de Quintana Roo,0.3,27.0,45.17,1,0,1,1,0
571863,Matt Koch,Albuquerque Isotopes,0.3,81.0,51.17,0,1,0,1,0
